objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,tns_prefix,association_type,description
ZTF21aarjitj,263.1606795456522,54.54237219347824,19.853,19.2831,19.7489,19.2643,0.569874,0.4846000671386719,-7.17391,-59.1439,0.0350502,20.6036,-0.7505989074707031,-0.6795997619628906,0.48677087714895606,AGN,1,MILLIQUAS/VERON,0.07,AT,AGN,"The transient is synonymous with <em><a href=""https://heasarc.gsfc.nasa.gov/db-perl/W3Browse/w3table.pl?popupFrom=Query+Results&tablehead=name%3Dheasarc_milliquas%26description%3DMillion+Quasars+Catalog+%28MILLIQUAS%29%2C+Version+4.8+%2822+June+2016%29%26url%3Dhttp%3A%2F%2Fheasarc.gsfc.nasa.gov%2FW3Browse%2Fgalaxy-catalog%2Fmilliquas.html%26archive%3DN%26radius%3D1%26mission%3DGALAXY+CATALOG%26priority%3D5%26tabletype%3DObject&dummy=Examples+of+query+constraints%3A&varon=name&bparam_name=%3D%22SDSSJ173238.56+543232.5%22&bparam_name%3A%3Aunit=+&bparam_name%3A%3Aformat=char25&varon=ra&bparam_ra=&bparam_ra%3A%3Aunit=degree&bparam_ra%3A%3Aformat=float8%3A.5f&varon=dec&bparam_dec=&bparam_dec%3A%3Aunit=degree&bparam_dec%3A%3Aformat=float8%3A.5f&varon=bmag&bparam_bmag=&bparam_bmag%3A%3Aunit=mag&bparam_bmag%3A%3Aformat=float8%3A4.1f&varon=rmag&bparam_rmag=&bparam_rmag%3A%3Aunit=mag&bparam_rmag%3A%3Aformat=float8%3A4.1f&varon=redshift&bparam_redshift=&bparam_redshift%3A%3Aunit=+&bparam_redshift%3A%3Aformat=float8%3A6.3f&varon=radio_name&bparam_radio_name=&bparam_radio_name%3A%3Aunit=+&bparam_radio_name%3A%3Aformat=char22&varon=xray_name&bparam_xray_name=&bparam_xray_name%3A%3Aunit=+&bparam_xray_name%3A%3Aformat=char22&bparam_lii=&bparam_lii%3A%3Aunit=degree&bparam_lii%3A%3Aformat=float8%3A.5f&bparam_bii=&bparam_bii%3A%3Aunit=degree&bparam_bii%3A%3Aformat=float8%3A.5f&bparam_broad_type=&bparam_broad_type%3A%3Aunit=+&bparam_broad_type%3A%3Aformat=char4&bparam_optical_flag=&bparam_optical_flag%3A%3Aunit=+&bparam_optical_flag%3A%3Aformat=char3&bparam_red_psf_flag=&bparam_red_psf_flag%3A%3Aunit=+&bparam_red_psf_flag%3A%3Aformat=char1&bparam_blue_psf_flag=&bparam_blue_psf_flag%3A%3Aunit=+&bparam_blue_psf_flag%3A%3Aformat=char1&bparam_ref_name=&bparam_ref_name%3A%3Aunit=+&bparam_ref_name%3A%3Aformat=char6&bparam_ref_redshift=&bparam_ref_redshift%3A%3Aunit=+&bparam_ref_redshift%3A%3Aformat=char6&bparam_qso_prob=&bparam_qso_prob%3A%3Aunit=percent&bparam_qso_prob%3A%3Aformat=int2%3A3d&bparam_alt_name_1=&bparam_alt_name_1%3A%3Aunit=+&bparam_alt_name_1%3A%3Aformat=char22&bparam_alt_name_2=&bparam_alt_name_2%3A%3Aunit=+&bparam_alt_name_2%3A%3Aformat=char22&Entry=&Coordinates=J2000&Radius=Default&Radius_unit=arcsec&NR=CheckCaches%2FGRB%2FSIMBAD%2BSesame%2FNED&Time=&ResultMax=1000&displaymode=Display&Action=Start+Search&table=heasarc_milliquas"">SDSSJ173238.56+543232.5</a></em>; a 20.87 mag AGN found in the MILLIQUAS/VERON catalogues. Its located 0.1"" (0.5 Kpc) from the AGN core. A host z=0.662 implies a <em>m - M =</em> 43.00."
ZTF21aazywsl,249.36803752499998,49.218033887500006,18.8493,18.8764,18.7822,18.8918,-0.0271015,-0.10960006713867188,-0.0386371,0.0298781,0.104431,20.3589,-1.5095996856689453,-1.2541999816894531,0.4828471769578755,SN,2,SDSS/PS1,0.08,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662701328859577"">SDSS J163728.32+491304.9</a></em>; an r=19.87 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.12"" S, 0.03"" W from the galaxy centre."
ZTF21abhsyys,265.41874384000005,2.85860232,17.8928,18.0332,17.8928,18.8337,-0.140371,-0.9409008026123047,,1.04329,0.0980921,-999.0,1016.8927993774414,-4.196100234985352,0.4967245771549642,SN,2,PS1,8.58,AT,SN,"The transient is possibly associated with <em>111432654166502228</em>; an r=18.28 mag galaxy found in the PS1 catalogue. Its located 4.33"" S, 7.40"" E from the galaxy centre."
ZTF21abmocur,284.27637535,-24.0380851,18.4897,18.543,18.4897,18.543,-0.0533295,-0.0532989501953125,,,3.64117,-999.0,1017.4897003173828,-3.2202014923095703,0.3708217772655189,SN,2,PS1,3.74,AT,SN,"The transient is possibly associated with <em>79152842752694469</em>; an r=22.11 mag galaxy found in the PS1 catalogue. Its located 0.38"" N, 3.72"" E from the galaxy centre."
ZTF21abvvexd,335.7448573142857,-10.148619378571428,19.5557,19.5981,19.596,19.5764,-0.0424137,0.01959991455078125,0.0149673,-0.0387182,0.325886,20.2582,-0.7024993896484375,0.3987998962402344,0.3278934769332409,AGN,1,MILLIQUAS,0.18,AT,AGN,"The transient is synonymous with <em><a href=""https://heasarc.gsfc.nasa.gov/db-perl/W3Browse/w3table.pl?popupFrom=Query+Results&tablehead=name%3Dheasarc_milliquas%26description%3DMillion+Quasars+Catalog+%28MILLIQUAS%29%2C+Version+4.8+%2822+June+2016%29%26url%3Dhttp%3A%2F%2Fheasarc.gsfc.nasa.gov%2FW3Browse%2Fgalaxy-catalog%2Fmilliquas.html%26archive%3DN%26radius%3D1%26mission%3DGALAXY+CATALOG%26priority%3D5%26tabletype%3DObject&dummy=Examples+of+query+constraints%3A&varon=name&bparam_name=%3D%22WISEAJ222258.74-100854.%22&bparam_name%3A%3Aunit=+&bparam_name%3A%3Aformat=char25&varon=ra&bparam_ra=&bparam_ra%3A%3Aunit=degree&bparam_ra%3A%3Aformat=float8%3A.5f&varon=dec&bparam_dec=&bparam_dec%3A%3Aunit=degree&bparam_dec%3A%3Aformat=float8%3A.5f&varon=bmag&bparam_bmag=&bparam_bmag%3A%3Aunit=mag&bparam_bmag%3A%3Aformat=float8%3A4.1f&varon=rmag&bparam_rmag=&bparam_rmag%3A%3Aunit=mag&bparam_rmag%3A%3Aformat=float8%3A4.1f&varon=redshift&bparam_redshift=&bparam_redshift%3A%3Aunit=+&bparam_redshift%3A%3Aformat=float8%3A6.3f&varon=radio_name&bparam_radio_name=&bparam_radio_name%3A%3Aunit=+&bparam_radio_name%3A%3Aformat=char22&varon=xray_name&bparam_xray_name=&bparam_xray_name%3A%3Aunit=+&bparam_xray_name%3A%3Aformat=char22&bparam_lii=&bparam_lii%3A%3Aunit=degree&bparam_lii%3A%3Aformat=float8%3A.5f&bparam_bii=&bparam_bii%3A%3Aunit=degree&bparam_bii%3A%3Aformat=float8%3A.5f&bparam_broad_type=&bparam_broad_type%3A%3Aunit=+&bparam_broad_type%3A%3Aformat=char4&bparam_optical_flag=&bparam_optical_flag%3A%3Aunit=+&bparam_optical_flag%3A%3Aformat=char3&bparam_red_psf_flag=&bparam_red_psf_flag%3A%3Aunit=+&bparam_red_psf_flag%3A%3Aformat=char1&bparam_blue_psf_flag=&bparam_blue_psf_flag%3A%3Aunit=+&bparam_blue_psf_flag%3A%3Aformat=char1&bparam_ref_name=&bparam_ref_name%3A%3Aunit=+&bparam_ref_name%3A%3Aformat=char6&bparam_ref_redshift=&bparam_ref_redshift%3A%3Aunit=+&bparam_ref_redshift%3A%3Aformat=char6&bparam_qso_prob=&bparam_qso_prob%3A%3Aunit=percent&bparam_qso_prob%3A%3Aformat=int2%3A3d&bparam_alt_name_1=&bparam_alt_name_1%3A%3Aunit=+&bparam_alt_name_1%3A%3Aformat=char22&bparam_alt_name_2=&bparam_alt_name_2%3A%3Aunit=+&bparam_alt_name_2%3A%3Aformat=char22&Entry=&Coordinates=J2000&Radius=Default&Radius_unit=arcsec&NR=CheckCaches%2FGRB%2FSIMBAD%2BSesame%2FNED&Time=&ResultMax=1000&displaymode=Display&Action=Start+Search&table=heasarc_milliquas"">WISEAJ222258.74-100854.</a></em>; an unknown-mag AGN found in the MILLIQUAS catalogue. Its located 0.2"" (1.4 Kpc) from the AGN core. A host z=1.000 implies a <em>m - M =</em> 44.10."
ZTF21accyuff,294.18550082499996,-5.399334165000001,19.0841,18.9048,19.0169,18.8417,0.2623,0.1751995086669922,-0.0571837,-0.0420754,4.10568,22.0649,-2.9807987213134766,-2.3805999755859375,0.396886576898396,SN,2,PS1,4.39,AT,SN,"The transient is possibly associated with <em>101522941866010684</em>; an r=21.81 mag galaxy found in the PS1 catalogue. Its located 1.56"" N, 4.10"" W from the galaxy centre."
ZTF21acdowtu,231.26225475652177,11.128900313043479,18.4286,18.555,18.3792,18.4799,-0.126408,-0.10070037841796875,-0.0167218,-0.0245574,0.167589,19.532,-1.1033992767333984,-0.2985992431640625,0.5451041772030294,AGN,1,NED/MILLIQUAS/VERON,0.17,AT,AGN,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=[HB89]1522%2B113&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">[HB89]1522%2B113</a></em>; a 19.40 mag AGN found in the NED/MILLIQUAS/VERON catalogues. Its located 0.2"" (0.8 Kpc) from the AGN core. A host z=0.331 implies a <em>m - M =</em> 41.20."
ZTF21acjcarx,342.32370219999996,-6.218388770967742,19.2828,19.2791,19.2195,19.2848,0.00370216,-0.06529998779296875,-0.100224,0.0599654,0.327307,20.6169,-1.3340988159179688,-0.4123992919921875,0.32741897692903876,SN,2,SDSS/PS1,0.14,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237680264529445367"">SDSS J224917.68-061306.1</a></em>; an r=19.26 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.14"" N, 0.01"" W from the galaxy centre."
ZTF22aadaugd,238.49687351875,13.335215981249998,19.9853,20.3996,20.2102,20.323,-0.0750999,-0.11280059814453125,0.166554,0.0283648,0.159566,22.0697,-2.084400177001953,-1.3572006225585938,0.5432175770401955,SN,2,SDSS/PS1,0.1,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668365850444285"">SDSS J155359.24+132006.8</a></em>; an r=21.68 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.03"" N, 0.09"" E from the galaxy centre."
ZTF22aadesap,232.76544985454547,53.4053535681818,18.9694,18.5002,18.9121,18.506,0.469221,0.4060993194580078,-0.0185483,0.022547,0.0587099,19.6817,-0.7122993469238281,-0.5032005310058594,0.5508564771153033,SN,2,SDSS/2MASS/PS1,0.03,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237655465927639355"">SDSS J153103.70+532419.3</a></em>; a J=16.64 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 0.54"" S, 0.33"" E from the galaxy centre."
ZTF22aaeufjw,321.81138475238095,15.662373580952378,19.992,19.9468,20.1829,19.9244,0.1695,0.2584991455078125,0.0641436,-0.00246682,0.391774,21.4576,-1.4655990600585938,0.5991001129150391,0.388738377019763,AGN,1,MILLIQUAS/PS1,0.39,AT,AGN,"The transient is synonymous with <em><a href=""https://heasarc.gsfc.nasa.gov/db-perl/W3Browse/w3table.pl?popupFrom=Query+Results&tablehead=name%3Dheasarc_milliquas%26description%3DMillion+Quasars+Catalog+%28MILLIQUAS%29%2C+Version+4.8+%2822+June+2016%29%26url%3Dhttp%3A%2F%2Fheasarc.gsfc.nasa.gov%2FW3Browse%2Fgalaxy-catalog%2Fmilliquas.html%26archive%3DN%26radius%3D1%26mission%3DGALAXY+CATALOG%26priority%3D5%26tabletype%3DObject&dummy=Examples+of+query+constraints%3A&varon=name&bparam_name=%3D%22WISEAJ212714.75+153943.%22&bparam_name%3A%3Aunit=+&bparam_name%3A%3Aformat=char25&varon=ra&bparam_ra=&bparam_ra%3A%3Aunit=degree&bparam_ra%3A%3Aformat=float8%3A.5f&varon=dec&bparam_dec=&bparam_dec%3A%3Aunit=degree&bparam_dec%3A%3Aformat=float8%3A.5f&varon=bmag&bparam_bmag=&bparam_bmag%3A%3Aunit=mag&bparam_bmag%3A%3Aformat=float8%3A4.1f&varon=rmag&bparam_rmag=&bparam_rmag%3A%3Aunit=mag&bparam_rmag%3A%3Aformat=float8%3A4.1f&varon=redshift&bparam_redshift=&bparam_redshift%3A%3Aunit=+&bparam_redshift%3A%3Aformat=float8%3A6.3f&varon=radio_name&bparam_radio_name=&bparam_radio_name%3A%3Aunit=+&bparam_radio_name%3A%3Aformat=char22&varon=xray_name&bparam_xray_name=&bparam_xray_name%3A%3Aunit=+&bparam_xray_name%3A%3Aformat=char22&bparam_lii=&bparam_lii%3A%3Aunit=degree&bparam_lii%3A%3Aformat=float8%3A.5f&bparam_bii=&bparam_bii%3A%3Aunit=degree&bparam_bii%3A%3Aformat=float8%3A.5f&bparam_broad_type=&bparam_broad_type%3A%3Aunit=+&bparam_broad_type%3A%3Aformat=char4&bparam_optical_flag=&bparam_optical_flag%3A%3Aunit=+&bparam_optical_flag%3A%3Aformat=char3&bparam_red_psf_flag=&bparam_red_psf_flag%3A%3Aunit=+&bparam_red_psf_flag%3A%3Aformat=char1&bparam_blue_psf_flag=&bparam_blue_psf_flag%3A%3Aunit=+&bparam_blue_psf_flag%3A%3Aformat=char1&bparam_ref_name=&bparam_ref_name%3A%3Aunit=+&bparam_ref_name%3A%3Aformat=char6&bparam_ref_redshift=&bparam_ref_redshift%3A%3Aunit=+&bparam_ref_redshift%3A%3Aformat=char6&bparam_qso_prob=&bparam_qso_prob%3A%3Aunit=percent&bparam_qso_prob%3A%3Aformat=int2%3A3d&bparam_alt_name_1=&bparam_alt_name_1%3A%3Aunit=+&bparam_alt_name_1%3A%3Aformat=char22&bparam_alt_name_2=&bparam_alt_name_2%3A%3Aunit=+&bparam_alt_name_2%3A%3Aformat=char22&Entry=&Coordinates=J2000&Radius=Default&Radius_unit=arcsec&NR=CheckCaches%2FGRB%2FSIMBAD%2BSesame%2FNED&Time=&ResultMax=1000&displaymode=Display&Action=Start+Search&table=heasarc_milliquas"">WISEAJ212714.75+153943.</a></em>; an r=19.42 mag AGN found in the MILLIQUAS/PS1 catalogues. Its located 0.4"" from the AGN core."
ZTF22aafujzv,232.76545004761905,53.40535285714285,18.932,18.5002,18.9063,18.506,0.3888,0.400299072265625,-0.00555387,0.02254,0.025744,19.6817,-0.7497005462646484,-0.5032005310058594,0.5660069771111012,SN,2,SDSS/2MASS/PS1,0.03,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237655465927639355"">SDSS J153103.70+532419.3</a></em>; a J=16.64 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 0.57"" S, 0.31"" E from the galaxy centre."
ZTF22aajijmf,216.63501292272724,2.9459386272727275,18.7478,18.5807,18.7044,18.5369,0.167131,0.16749954223632812,-0.00686082,0.0190708,0.276101,19.3031,-0.5552997589111328,-0.7261009216308594,0.5594791769981384,AGN,1,NED/MILLIQUAS/GSC/PS1/VERON,0.2,AT,AGN,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ142632.38%2B025645.2&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ142632.38%2B025645.2</a></em>; a V=17.92 mag AGN found in the NED/MILLIQUAS/GSC/PS1/VERON catalogues. Its located 0.2"" (1.5 Kpc) from the AGN core. A host z=0.861 implies a <em>m - M =</em> 43.70."
ZTF22aarbswn,257.6554299318182,15.165508677272726,19.6311,19.764,19.8116,19.7295,-0.132853,0.08209991455078125,0.0187709,-0.00148769,0.333675,20.5066,-0.8754997253417969,0.052700042724609375,0.4952777773141861,SN,2,SDSS/2MASS/PS1,0.23,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662226244371449"">SDSS J171037.29+150955.9</a></em>; a J=17.02 mag galaxy found in the SDSS/2MASS/PS1 catalogues. Its located 0.40"" N, 0.00"" E from the galaxy centre."
ZTF22aawqfcc,13.408981500000001,-2.0164504,20.1916,20.3012,20.1916,20.201,-0.109554,-0.0093994140625,,-0.0984503,0.158714,20.6775,-0.4858989715576172,-0.10479927062988281,0.31217587692663074,AGN,1,MILLIQUAS/PS1,0.11,AT,AGN,"The transient is synonymous with <em><a href=""https://heasarc.gsfc.nasa.gov/db-perl/W3Browse/w3table.pl?popupFrom=Query+Results&tablehead=name%3Dheasarc_milliquas%26description%3DMillion+Quasars+Catalog+%28MILLIQUAS%29%2C+Version+4.8+%2822+June+2016%29%26url%3Dhttp%3A%2F%2Fheasarc.gsfc.nasa.gov%2FW3Browse%2Fgalaxy-catalog%2Fmilliquas.html%26archive%3DN%26radius%3D1%26mission%3DGALAXY+CATALOG%26priority%3D5%26tabletype%3DObject&dummy=Examples+of+query+constraints%3A&varon=name&bparam_name=%3D%22SDSSJ005338.15-020059.2%22&bparam_name%3A%3Aunit=+&bparam_name%3A%3Aformat=char25&varon=ra&bparam_ra=&bparam_ra%3A%3Aunit=degree&bparam_ra%3A%3Aformat=float8%3A.5f&varon=dec&bparam_dec=&bparam_dec%3A%3Aunit=degree&bparam_dec%3A%3Aformat=float8%3A.5f&varon=bmag&bparam_bmag=&bparam_bmag%3A%3Aunit=mag&bparam_bmag%3A%3Aformat=float8%3A4.1f&varon=rmag&bparam_rmag=&bparam_rmag%3A%3Aunit=mag&bparam_rmag%3A%3Aformat=float8%3A4.1f&varon=redshift&bparam_redshift=&bparam_redshift%3A%3Aunit=+&bparam_redshift%3A%3Aformat=float8%3A6.3f&varon=radio_name&bparam_radio_name=&bparam_radio_name%3A%3Aunit=+&bparam_radio_name%3A%3Aformat=char22&varon=xray_name&bparam_xray_name=&bparam_xray_name%3A%3Aunit=+&bparam_xray_name%3A%3Aformat=char22&bparam_lii=&bparam_lii%3A%3Aunit=degree&bparam_lii%3A%3Aformat=float8%3A.5f&bparam_bii=&bparam_bii%3A%3Aunit=degree&bparam_bii%3A%3Aformat=float8%3A.5f&bparam_broad_type=&bparam_broad_type%3A%3Aunit=+&bparam_broad_type%3A%3Aformat=char4&bparam_optical_flag=&bparam_optical_flag%3A%3Aunit=+&bparam_optical_flag%3A%3Aformat=char3&bparam_red_psf_flag=&bparam_red_psf_flag%3A%3Aunit=+&bparam_red_psf_flag%3A%3Aformat=char1&bparam_blue_psf_flag=&bparam_blue_psf_flag%3A%3Aunit=+&bparam_blue_psf_flag%3A%3Aformat=char1&bparam_ref_name=&bparam_ref_name%3A%3Aunit=+&bparam_ref_name%3A%3Aformat=char6&bparam_ref_redshift=&bparam_ref_redshift%3A%3Aunit=+&bparam_ref_redshift%3A%3Aformat=char6&bparam_qso_prob=&bparam_qso_prob%3A%3Aunit=percent&bparam_qso_prob%3A%3Aformat=int2%3A3d&bparam_alt_name_1=&bparam_alt_name_1%3A%3Aunit=+&bparam_alt_name_1%3A%3Aformat=char22&bparam_alt_name_2=&bparam_alt_name_2%3A%3Aunit=+&bparam_alt_name_2%3A%3Aformat=char22&Entry=&Coordinates=J2000&Radius=Default&Radius_unit=arcsec&NR=CheckCaches%2FGRB%2FSIMBAD%2BSesame%2FNED&Time=&ResultMax=1000&displaymode=Display&Action=Start+Search&table=heasarc_milliquas"">SDSSJ005338.15-020059.2</a></em>; an r=20.60 mag AGN found in the MILLIQUAS/PS1 catalogues. Its located 0.1"" from the AGN core."
ZTF23aaavyag,244.01780457272727,44.901854059090915,19.9172,19.7825,19.8255,19.6185,0.173201,0.207000732421875,0.0203398,-0.0170542,2.07484,20.9633,-1.0461006164550781,-0.1904010772705078,0.5302198771387339,SN,2,SDSS/PS1,1.98,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237655464858812599"">SDSS J161604.26+445404.7</a></em>; an r=19.53 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.05"" N, 0.02"" E from the galaxy centre."
ZTF23aaawbsc,265.2139810590909,66.20633290454545,19.0533,18.6348,18.4383,18.0073,0.418541,0.430999755859375,0.0106968,-0.0347583,4.95501,21.4058,-2.352499008178711,-2.368499755859375,0.3810416772030294,SN,2,SDSS/PS1,4.86,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237656564896760372"">SDSS J174050.62+661220.6</a></em>; an r=20.61 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.10"" N, 4.38"" E from the galaxy centre."
ZTF23aadchqd,291.0965969857143,47.05437333809524,18.7486,18.1313,18.7769,18.2014,0.617338,0.5754985809326172,-0.0208252,0.0307434,0.285053,21.3194,-2.57080078125,-3.194599151611328,0.3825462772510946,SN,2,PS1,0.25,SN,SN,"The transient is possibly associated with <em>164462910966905851</em>; an r=20.22 mag galaxy found in the PS1 catalogue. Its located 0.07"" N, 0.24"" W from the galaxy centre."
ZTF23aadcizn,266.30566301052636,27.196747547368425,19.9785,20.0244,19.9443,20.0806,-0.0459137,-0.13630104064941406,0.0442724,0.077196,0.0509906,20.9368,-0.9582996368408203,0.026201248168945312,0.4800115772522986,AGN,1,MILLIQUAS,0.2,AT,AGN,"The transient is synonymous with <em><a href=""https://heasarc.gsfc.nasa.gov/db-perl/W3Browse/w3table.pl?popupFrom=Query+Results&tablehead=name%3Dheasarc_milliquas%26description%3DMillion+Quasars+Catalog+%28MILLIQUAS%29%2C+Version+4.8+%2822+June+2016%29%26url%3Dhttp%3A%2F%2Fheasarc.gsfc.nasa.gov%2FW3Browse%2Fgalaxy-catalog%2Fmilliquas.html%26archive%3DN%26radius%3D1%26mission%3DGALAXY+CATALOG%26priority%3D5%26tabletype%3DObject&dummy=Examples+of+query+constraints%3A&varon=name&bparam_name=%3D%22WISEAJ174513.35+271148.%22&bparam_name%3A%3Aunit=+&bparam_name%3A%3Aformat=char25&varon=ra&bparam_ra=&bparam_ra%3A%3Aunit=degree&bparam_ra%3A%3Aformat=float8%3A.5f&varon=dec&bparam_dec=&bparam_dec%3A%3Aunit=degree&bparam_dec%3A%3Aformat=float8%3A.5f&varon=bmag&bparam_bmag=&bparam_bmag%3A%3Aunit=mag&bparam_bmag%3A%3Aformat=float8%3A4.1f&varon=rmag&bparam_rmag=&bparam_rmag%3A%3Aunit=mag&bparam_rmag%3A%3Aformat=float8%3A4.1f&varon=redshift&bparam_redshift=&bparam_redshift%3A%3Aunit=+&bparam_redshift%3A%3Aformat=float8%3A6.3f&varon=radio_name&bparam_radio_name=&bparam_radio_name%3A%3Aunit=+&bparam_radio_name%3A%3Aformat=char22&varon=xray_name&bparam_xray_name=&bparam_xray_name%3A%3Aunit=+&bparam_xray_name%3A%3Aformat=char22&bparam_lii=&bparam_lii%3A%3Aunit=degree&bparam_lii%3A%3Aformat=float8%3A.5f&bparam_bii=&bparam_bii%3A%3Aunit=degree&bparam_bii%3A%3Aformat=float8%3A.5f&bparam_broad_type=&bparam_broad_type%3A%3Aunit=+&bparam_broad_type%3A%3Aformat=char4&bparam_optical_flag=&bparam_optical_flag%3A%3Aunit=+&bparam_optical_flag%3A%3Aformat=char3&bparam_red_psf_flag=&bparam_red_psf_flag%3A%3Aunit=+&bparam_red_psf_flag%3A%3Aformat=char1&bparam_blue_psf_flag=&bparam_blue_psf_flag%3A%3Aunit=+&bparam_blue_psf_flag%3A%3Aformat=char1&bparam_ref_name=&bparam_ref_name%3A%3Aunit=+&bparam_ref_name%3A%3Aformat=char6&bparam_ref_redshift=&bparam_ref_redshift%3A%3Aunit=+&bparam_ref_redshift%3A%3Aformat=char6&bparam_qso_prob=&bparam_qso_prob%3A%3Aunit=percent&bparam_qso_prob%3A%3Aformat=int2%3A3d&bparam_alt_name_1=&bparam_alt_name_1%3A%3Aunit=+&bparam_alt_name_1%3A%3Aformat=char22&bparam_alt_name_2=&bparam_alt_name_2%3A%3Aunit=+&bparam_alt_name_2%3A%3Aformat=char22&Entry=&Coordinates=J2000&Radius=Default&Radius_unit=arcsec&NR=CheckCaches%2FGRB%2FSIMBAD%2BSesame%2FNED&Time=&ResultMax=1000&displaymode=Display&Action=Start+Search&table=heasarc_milliquas"">WISEAJ174513.35+271148.</a></em>; an unknown-mag AGN found in the MILLIQUAS catalogue. Its located 0.2"" from the AGN core."
ZTF23aaecexq,232.52352961499997,35.672230209999995,20.597,20.115,19.9379,19.7127,0.598499,0.22520065307617188,-0.0340742,-0.0611436,1.27427,-999.0,1019.5970001220703,-1.4468994140625,0.5713078770786524,SN,2,SDSS/PS1,1.5,SN,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237661463837737572"">SDSS J153005.74+354020.8</a></em>; an r=21.61 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.66"" S, 1.46"" W from the galaxy centre."
ZTF23aaejwfe,242.87612703181819,52.4610767909091,19.4762,19.2535,19.3024,18.8214,0.374399,0.4810009002685547,-0.0183233,-0.0766636,6.10058,20.4469,-0.9706993103027344,-1.064300537109375,0.4891550769098103,SN,2,NED D/PS1,65.14,SN,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=CGCG275-028&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">CGCG275-028</a></em>; an r=15.21 mag galaxy found in the NED_D/PS1 catalogues. Its located 22.64"" N, 61.08"" E (29.5 Kpc) from the galaxy centre. A host distance of 93.5 Mpc(z=0.030) implies a <em>m - M =</em> 34.85."
ZTF23aaekiqe,306.294532195,5.2568000349999995,18.7996,18.7732,18.6779,18.4041,0.0264454,0.2737998962402344,0.00346646,-0.00963887,6.26499,21.3281,-2.5284996032714844,-2.9330005645751953,0.32028937712311745,SN,2,NED D/SDSS/2MASS/LASR,30.06,SN,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=UGC11555&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">UGC11555</a></em>; a J=11.51 mag galaxy found in the NED_D/SDSS/2MASS/LASR catalogues. Its located 22.73"" S, 20.07"" W (9.0 Kpc) from the galaxy centre. A host distance of 61.7 Mpc(z=0.016) implies a <em>m - M =</em> 33.95."
ZTF23aafwtbq,277.93575278421054,77.7609852631579,19.8168,19.6167,19.9853,19.6208,0.136999,0.3645000457763672,0.183181,0.122224,5.37586,21.5185,-1.701700210571289,-1.5335006713867188,0.40646987734362483,SN,2,PS1,5.95,AT,SN,"The transient is possibly associated with <em>201312779437423657</em>; an r=22.50 mag galaxy found in the PS1 catalogue. Its located 1.23"" N, 5.82"" W from the galaxy centre."
