mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__percentile,param_clf__weights,param_clf__n_neighbors,param_clf__n_jobs,param_clf__metric,param_clf__p,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_auc_macro,split1_test_auc_macro,split2_test_auc_macro,split3_test_auc_macro,split4_test_auc_macro,split5_test_auc_macro,split6_test_auc_macro,split7_test_auc_macro,split8_test_auc_macro,split9_test_auc_macro,mean_test_auc_macro,std_test_auc_macro,rank_test_auc_macro
0.31118848323822024,0.016375823518107905,0.10713686943054199,0.020483697717710046,100,distance,2,-1,manhattan,,"{'reduce_dim__percentile': 100, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.49413580246913585,0.4170875420875421,0.4228956228956229,0.4676573426573426,0.4365708365708365,0.4211560044893379,0.3929854096520763,0.32213804713804717,0.508080808080808,0.46590909090909094,0.434861650694984,0.051013794415898595,709,0.5748854320282892,0.4373694207027541,0.40617283950617283,0.50002405002405,0.47887205387205384,0.45506029285099053,0.41195471195471195,0.3481663035584604,0.5546576879910213,0.5300155583843527,0.4697178350872857,0.06806149205670835,1741,0.6435265583073221,0.5611364982652112,0.5865786578657866,0.6264262140499764,0.624002400240024,0.6112594980428276,0.5981632229156982,0.578297385620915,0.6642366522366523,0.6398872522276777,0.6133514339772091,0.030651935471748108,1390,0.49413580246913585,0.4170875420875421,0.4228956228956229,0.4676573426573426,0.4365708365708365,0.4211560044893379,0.3929854096520763,0.32213804713804717,0.508080808080808,0.46590909090909094,0.434861650694984,0.051013794415898595,709,0.6435643564356436,0.5544554455445545,0.6039603960396039,0.6039603960396039,0.6138613861386139,0.5841584158415841,0.6336633663366337,0.57,0.64,0.65,0.6097623762376239,0.03102709334625947,1355,0.5091589210460626,0.4200211392352021,0.4098226575754665,0.47150553150553143,0.44045090711757384,0.4157423204610138,0.39708401527550463,0.32366234114587467,0.5205161508776555,0.4733845656096296,0.4381348549849514,0.05532887565202326,576,0.6332610200361916,0.5547433446116082,0.5923714454418648,0.6075341819896276,0.6057568394202058,0.5845832633760972,0.6115182868532354,0.5644389279840655,0.6476756344941496,0.6351870385369107,0.6037069982743957,0.02882910376727247,1157,,,,,,,,,,,,,1
0.31540324687957766,0.01608136187786609,0.08915302753448487,0.00832953608293372,5,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 5, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.3771604938271605,0.2740740740740741,0.30319865319865325,0.3348614348614348,0.3062160062160062,0.269023569023569,0.4307800224466891,0.36153198653198654,0.39208754208754204,0.33249158249158245,0.3381425364758698,0.04972575948650442,1677,0.48440413202317967,0.3185284214695979,0.42964778503994183,0.34916131937408534,0.4297558922558923,0.235490564560332,0.5328937728937729,0.3832033788174139,0.4649110149110149,0.44317460317460317,0.40711708845198336,0.08287812967353006,1937,0.5776004131025348,0.461004924021814,0.5398951659871869,0.5179752625718499,0.5925330033003301,0.41757896719904547,0.6068284191056468,0.5677485380116959,0.5774935064935065,0.5662095238095238,0.5424867723603134,0.05757831155284225,1887,0.3771604938271605,0.2740740740740741,0.30319865319865325,0.3348614348614348,0.3062160062160062,0.269023569023569,0.4307800224466891,0.36153198653198654,0.39208754208754204,0.33249158249158245,0.3381425364758698,0.04972575948650442,1677,0.5643564356435643,0.46534653465346537,0.5346534653465347,0.5247524752475248,0.5544554455445545,0.44554455445544555,0.6138613861386139,0.57,0.57,0.58,0.5422970297029703,0.04935684379703527,1777,0.36986512764678453,0.28455124416222816,0.29556530214424953,0.3369135212613473,0.30476263745878934,0.2478606390584612,0.4170067081206005,0.3550318420923713,0.4051263118514581,0.3281043114140041,0.3344787645210294,0.050907647278041354,1662,0.5483297743515212,0.4534087341391871,0.5043251693590411,0.5167459029706124,0.5522941753291924,0.4270439748149044,0.5875273134322192,0.555171730770136,0.5656842105263159,0.5535507858571689,0.5264081771550299,0.04876068326894295,1695,,,,,,,,,,,,,1
0.31036376953125,0.01252482950798985,0.09026854038238526,0.009069375115393363,10,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 10, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.357716049382716,0.436952861952862,0.4101010101010101,0.47527842527842523,0.40015540015540013,0.43818742985409653,0.428675645342312,0.40269360269360266,0.4840628507295173,0.4654882154882155,0.4299311490978158,0.03688726427990903,812,0.4763481888481888,0.5308304803402843,0.5417211328976035,0.435321246367758,0.5217138707334786,0.5297444259507346,0.5526334776334776,0.4703632660793786,0.5615839770251534,0.6235449735449736,0.524380503942103,0.0505476209161733,1502,0.5992506256120118,0.5912397962485325,0.611764705882353,0.6228995503690415,0.6278198408076101,0.6382310134557482,0.656094895203806,0.6353836317135549,0.6703364527629234,0.6535952380952381,0.6306615750150819,0.02406789842637951,1219,0.357716049382716,0.436952861952862,0.4101010101010101,0.47527842527842523,0.40015540015540013,0.43818742985409653,0.428675645342312,0.40269360269360266,0.4840628507295173,0.4654882154882155,0.4299311490978158,0.03688726427990903,812,0.6039603960396039,0.594059405940594,0.6039603960396039,0.6336633663366337,0.6435643564356436,0.6336633663366337,0.6435643564356436,0.62,0.66,0.66,0.6296435643564356,0.0222292640979198,1186,0.3525923728237894,0.4564298818942782,0.41140958507659575,0.44725893226226393,0.39659475445453674,0.41869837980949093,0.42237578131297937,0.39309280544912734,0.48448737398216146,0.5025382226469183,0.42854780897121414,0.042670176378058366,768,0.5797404457243653,0.5803895294438777,0.5798742484393712,0.625012796132187,0.612143259206038,0.6082464656722083,0.6241875453670548,0.596095785440613,0.6449682234365475,0.6410499283325372,0.6091708227194801,0.02346837652069656,1075,,,,,,,,,,,,,1
0.3114137887954712,0.016970469728238007,0.08939456939697266,0.00907409035759679,15,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 15, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.36790123456790125,0.3918350168350168,0.47213804713804713,0.46045713545713546,0.4311771561771562,0.450729517396184,0.3729236812570146,0.3876262626262626,0.4251683501683502,0.43939393939393945,0.41993503410170074,0.03549502591285676,1043,0.4782135076252724,0.5059005083514888,0.5930155593199071,0.47080258710693496,0.4471931050547403,0.542266018581808,0.49296567629900967,0.4318980074299223,0.5207172054998142,0.5351021890237576,0.5018074364292655,0.04572187227140724,1600,0.6109881576392934,0.5784902019613726,0.6778188377843997,0.6243508536233461,0.6074765967162754,0.6402791406960244,0.6205418344032205,0.606030395136778,0.6305016722408027,0.6397273576097104,0.6236205047811223,0.025096056258059246,1285,0.36790123456790125,0.3918350168350168,0.47213804713804713,0.46045713545713546,0.4311771561771562,0.450729517396184,0.3729236812570146,0.3876262626262626,0.4251683501683502,0.43939393939393945,0.41993503410170074,0.03549502591285676,1043,0.6039603960396039,0.5841584158415841,0.6534653465346535,0.6336633663366337,0.6534653465346535,0.6237623762376238,0.6336633663366337,0.61,0.63,0.66,0.6286138613861387,0.022863270636581064,1200,0.3898023889690556,0.39067982901271364,0.4629349046015713,0.45609335645567534,0.43102770090418097,0.4606972383712622,0.37180535513868845,0.39867216117216114,0.41491373360938577,0.45613346553196177,0.42327601337666565,0.03270681160468084,873,0.5903774306002029,0.558935600884666,0.6347434743474348,0.6240258139526329,0.6219508370248898,0.6137132194907583,0.6057262869144057,0.5992032967032966,0.6130509316770187,0.6302850532925721,0.6092011944887877,0.021230722233607516,1073,,,,,,,,,,,,,1
0.3096186399459839,0.016471367920680643,0.09366657733917236,0.01341623975069432,20,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 20, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.4429012345679012,0.3730639730639731,0.4691077441077441,0.4461020461020461,0.433954933954934,0.44065656565656564,0.46694725028058354,0.43367003367003365,0.4680695847362515,0.40361952861952866,0.4378092894759561,0.02870538177794323,636,0.5348010014676681,0.5058990625028361,0.6175132275132276,0.508092833092833,0.6383626027243048,0.535618597320725,0.5533629950296617,0.6264175831705896,0.46928588207657984,0.44394494394494394,0.543329872884337,0.06298683800445826,1426,0.6650261179964149,0.5773701359354264,0.6841065535124942,0.6164052119497664,0.6719346554716262,0.6307422231584862,0.6557598617004557,0.6837295713845205,0.6589781536293163,0.5907242757242758,0.6434776760462783,0.03603388801986272,1092,0.4429012345679012,0.3730639730639731,0.4691077441077441,0.4461020461020461,0.433954933954934,0.44065656565656564,0.46694725028058354,0.43367003367003365,0.4680695847362515,0.40361952861952866,0.4378092894759561,0.02870538177794323,636,0.6831683168316832,0.5841584158415841,0.6633663366336634,0.6237623762376238,0.6534653465346535,0.6336633663366337,0.6534653465346535,0.66,0.67,0.62,0.6445049504950495,0.027733139857722647,1026,0.45841807601016615,0.37788687067037574,0.4662525417844567,0.455606300491211,0.4184323301970361,0.4500161875161875,0.44918063843895045,0.442926761347814,0.4602552690675296,0.41549919484702097,0.43944741703707485,0.026068888104899147,550,0.6585880738414005,0.5559204226755518,0.6373699820297672,0.6132241704258112,0.6263245587648616,0.6128876074420629,0.6368202037595065,0.6396817042606517,0.6586717305682822,0.598072463768116,0.6237560917536011,0.02922151957259814,726,,,,,,,,,,,,,1
0.31968672275543214,0.01816916119366054,0.0928447961807251,0.012294496384339338,25,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 25, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.4740740740740741,0.3368686868686869,0.4632996632996633,0.5643745143745144,0.45685703185703186,0.4934343434343434,0.49335016835016826,0.4304994388327722,0.4865881032547699,0.4499158249158249,0.46492618492618504,0.054717933178835436,118,0.5399881164587046,0.4803467091602685,0.6357549857549858,0.5681623931623931,0.572916187408941,0.5388021801065279,0.5796957671957671,0.5573669467787115,0.4931216931216931,0.567674609341276,0.5533829588489269,0.042018271807583905,1385,0.674929845925769,0.556824503459845,0.6897816704747398,0.6808580858085809,0.675705334508606,0.6708583065664426,0.6923031588873172,0.7011563025210085,0.6419761904761906,0.6342478632478632,0.6618641261876362,0.040305418101012104,865,0.4740740740740741,0.3368686868686869,0.4632996632996633,0.5643745143745144,0.45685703185703186,0.4934343434343434,0.49335016835016826,0.4304994388327722,0.4865881032547699,0.4499158249158249,0.46492618492618504,0.054717933178835436,118,0.6831683168316832,0.5841584158415841,0.6633663366336634,0.6831683168316832,0.6831683168316832,0.6633663366336634,0.7029702970297029,0.71,0.67,0.64,0.6683366336633664,0.03396523938559729,551,0.4944535018333645,0.34130448300762223,0.4727254428341385,0.5583993868362671,0.4476230378191162,0.4981307821035017,0.4759401345079095,0.42465879002929624,0.4813924319542297,0.47361498341890496,0.46682429743443504,0.05329875615659352,122,0.6704023938617363,0.5367071264710808,0.6395926859766723,0.6790771353596505,0.6556924470727616,0.6529515867187742,0.6787755136492823,0.6776611869421848,0.6510785993033185,0.6156997577585812,0.6457638433114042,0.0410339272793522,192,,,,,,,,,,,,,1
0.30410127639770507,0.008869174346359249,0.09218828678131104,0.007487535166220377,30,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 30, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.4555555555555555,0.40084175084175083,0.4561447811447812,0.5854247604247604,0.4535742035742035,0.5197811447811448,0.4563131313131313,0.4400112233445566,0.5012065095398428,0.46885521885521886,0.4737708279374946,0.04813931802846295,38,0.5658970658970659,0.5054967666078778,0.5720546737213403,0.6056878306878306,0.6461147837387349,0.6220270886556165,0.49644712585889056,0.572577276524645,0.6260926903784045,0.5441020852785559,0.5756497387348963,0.04782278375309519,1262,0.6549369222636549,0.5610141966577611,0.6693415055791293,0.7121287128712871,0.6993317523972076,0.7058761122924976,0.646643668891776,0.6910025062656642,0.688297916369345,0.6566204481792717,0.6685193741767594,0.041840217411514356,762,0.4555555555555555,0.40084175084175083,0.4561447811447812,0.5854247604247604,0.4535742035742035,0.5197811447811448,0.4563131313131313,0.4400112233445566,0.5012065095398428,0.46885521885521886,0.4737708279374946,0.04813931802846295,38,0.6633663366336634,0.5841584158415841,0.6633663366336634,0.693069306930693,0.6831683168316832,0.693069306930693,0.6732673267326733,0.69,0.69,0.65,0.6683465346534654,0.03142915033898134,546,0.47952574306502604,0.42697381983096266,0.44921908790889753,0.5582469210376187,0.43197307412993685,0.5454568320442683,0.46547625101400847,0.43119094167481264,0.495733322830097,0.4918516754430067,0.47756476689786354,0.044039968084061805,49,0.6425021220657535,0.560771383260775,0.6389206373844872,0.6908403132672072,0.6553009373335524,0.6886566864302244,0.6505067662699582,0.6589912023460411,0.6652929693961951,0.6414503453203144,0.6493233363074509,0.034226566183401246,137,,,,,,,,,,,,,1
0.3191924810409546,0.018705573480895767,0.09008169174194336,0.0058427501954868375,35,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 35, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.40648148148148144,0.4297138047138047,0.41515151515151516,0.5173659673659673,0.4454933954933955,0.4518799102132436,0.4702020202020202,0.502300785634119,0.5128226711560046,0.4419191919191919,0.45933307433307435,0.037902827966721786,183,0.466286799620133,0.6545820569943377,0.5401234567901235,0.5777724690768169,0.5503215711235762,0.6085411942554799,0.564928193499622,0.6740872077751511,0.638665923448532,0.5059583934583934,0.5781267266042166,0.06304919129371145,1244,0.6332402471016333,0.6411304664301016,0.6394389438943894,0.6663339530321881,0.6584235222662975,0.6595608540445882,0.6697514649424126,0.7321631205673758,0.6845273132664438,0.6587380952380955,0.6643307980783526,0.026936830197747265,824,0.40648148148148144,0.4297138047138047,0.41515151515151516,0.5173659673659673,0.4454933954933955,0.4518799102132436,0.4702020202020202,0.502300785634119,0.5128226711560046,0.4419191919191919,0.45933307433307435,0.037902827966721786,183,0.6534653465346535,0.6435643564356436,0.6435643564356436,0.6633663366336634,0.6831683168316832,0.6435643564356436,0.6831683168316832,0.69,0.68,0.65,0.6633861386138614,0.017953572120529938,661,0.4109300577463101,0.4534628400183377,0.40350529100529103,0.5201630361050651,0.43261078299028966,0.48806823403597593,0.4503815446467776,0.500282433615767,0.5110896510896512,0.4454304284014429,0.46159242996549077,0.03913066239658397,181,0.6238101450273243,0.6035138889456577,0.6053512494106554,0.6547155718916374,0.6470165110845592,0.6307117374268444,0.6517194044821,0.672977022977023,0.6619308691308692,0.6339814195466371,0.6385727819923308,0.022062593301267138,372,,,,,,,,,,,,,1
0.31235153675079347,0.01045673148942912,0.09334931373596192,0.011453993466119857,40,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 40, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.4938271604938272,0.3973063973063973,0.4052188552188552,0.4926573426573426,0.42049339549339554,0.45572390572390575,0.42724466891133556,0.3887766554433221,0.48226711560044894,0.49368686868686873,0.4457202365535699,0.04056906072790812,452,0.5231870525988174,0.6000851426138784,0.4812735195088136,0.5520689187355853,0.5116793368253527,0.46834061907591323,0.4311774218689111,0.4872337539004205,0.48933918721152764,0.5591341991341992,0.5103519151473419,0.047110148719546725,1563,0.65756995867654,0.5981336064640946,0.5981645223345864,0.6334119126198333,0.6578481627887445,0.6413907147017224,0.6387128249883675,0.6243003663003663,0.6292593718338398,0.6727645021645021,0.6351555942872597,0.023190355303324,1168,0.4938271604938272,0.3973063973063973,0.4052188552188552,0.4926573426573426,0.42049339549339554,0.45572390572390575,0.42724466891133556,0.3887766554433221,0.48226711560044894,0.49368686868686873,0.4457202365535699,0.04056906072790812,452,0.6831683168316832,0.6039603960396039,0.6336633663366337,0.6138613861386139,0.6732673267326733,0.6435643564356436,0.6633663366336634,0.65,0.66,0.67,0.6494851485148516,0.024599718741094737,940,0.5036856661856661,0.4192766870785447,0.3775132275132275,0.49406926822657166,0.4067137111254759,0.449476036697132,0.42192670453540015,0.39906788058961973,0.47445887445887447,0.49633560723681963,0.44425236636473314,0.043236032958561106,449,0.6662750203591788,0.5672033215637421,0.5867751060820369,0.6144524725345729,0.6469359411700705,0.6323167657692591,0.6443817912608271,0.6140969899665553,0.6365587745587746,0.6493166171673402,0.6258312800432357,0.028920095272760956,679,,,,,,,,,,,,,1
0.31175756454467773,0.01885983541268231,0.09562854766845703,0.012517854279498532,45,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 45, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.4660493827160494,0.38695286195286194,0.42373737373737375,0.5262043512043513,0.45660450660450663,0.43787878787878787,0.49525813692480347,0.4091470258136925,0.5104657687991021,0.4705387205387205,0.45828369161702504,0.04246046808563208,203,0.49538522479698954,0.5832251082251081,0.5255796763149704,0.599006549006549,0.5433080808080809,0.6168015354289865,0.5137277537277538,0.6537132801838683,0.5427205070062213,0.5590932669364042,0.5632560982434932,0.04694939819757387,1332,0.6425513139549248,0.5755989884702756,0.6270488393377153,0.6684002466180683,0.678937893789379,0.6941846705678972,0.6830294458017231,0.7016276664511958,0.6759680795395081,0.6660569561157798,0.6613404100646466,0.03556470627665972,874,0.4660493827160494,0.38695286195286194,0.42373737373737375,0.5262043512043513,0.45660450660450663,0.43787878787878787,0.49525813692480347,0.4091470258136925,0.5104657687991021,0.4705387205387205,0.45828369161702504,0.04246046808563208,203,0.6633663366336634,0.5742574257425742,0.6435643564356436,0.6435643564356436,0.7029702970297029,0.6435643564356436,0.7128712871287128,0.67,0.7,0.65,0.6604158415841584,0.03822774200496488,725,0.47000831294309553,0.4078114478114478,0.40827320827320834,0.5305520298273921,0.43974211630089577,0.4455556264096805,0.500287931138995,0.4117999810314837,0.5103387174354916,0.48632409254296455,0.46106934637146546,0.04272932425356659,185,0.6456101277829647,0.5441284128412841,0.6057691483434058,0.6440154908945266,0.6717318025979362,0.6356936808159928,0.693264340462571,0.6294856888598308,0.6759352604384863,0.6365954796314199,0.6382229432668418,0.03956659817373668,381,,,,,,,,,,,,,1
0.3218231201171875,0.014215783590438513,0.09963252544403076,0.016725838526466398,50,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 50, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.4759259259259259,0.3966329966329966,0.44267676767676767,0.4898407148407149,0.4452408702408703,0.48108866442199777,0.49525813692480347,0.40434904601571264,0.5171997755331089,0.4591750841750842,0.46073879823879815,0.03705312406335138,166,0.5581739248405915,0.5515873015873016,0.5844178969178969,0.5503180231903637,0.561450337710842,0.6415817534743365,0.5161304926010808,0.4830917874396135,0.5126751555322984,0.5892687559354227,0.5548695429229746,0.04253734865702615,1372,0.6651905849925652,0.5924092409240924,0.6662685499319163,0.6309027255309116,0.6910508577868593,0.7055064384772419,0.6792487652126556,0.6601863354037266,0.63865515436944,0.6631452991452992,0.6592563951774708,0.03057271044651287,911,0.4759259259259259,0.3966329966329966,0.44267676767676767,0.4898407148407149,0.4452408702408703,0.48108866442199777,0.49525813692480347,0.40434904601571264,0.5171997755331089,0.4591750841750842,0.46073879823879815,0.03705312406335138,166,0.6732673267326733,0.594059405940594,0.6732673267326733,0.6336633663366337,0.7029702970297029,0.6633663366336634,0.7128712871287128,0.64,0.68,0.65,0.6623465346534653,0.03300289917247944,691,0.4932394408296869,0.4078895471000734,0.44656084656084655,0.49007936507936517,0.4385688684075781,0.4834957401049355,0.49792001370948746,0.39819106093615897,0.4990507222765287,0.48774831921890743,0.4642743924223568,0.03645213051821557,155,0.6593212304127316,0.5623971720480317,0.6398868458274399,0.6200631052116201,0.6739456434122676,0.6529507261070936,0.6881056411019935,0.6161307189542484,0.6481612065354001,0.6365692660280895,0.6397531555638917,0.03327865777231123,328,,,,,,,,,,,,,1
0.31238384246826173,0.010416359077335145,0.09075024127960205,0.007861398614703646,55,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 55, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.42993827160493825,0.42676767676767674,0.47904040404040393,0.49770784770784776,0.4497409997409998,0.4415263748597082,0.5218013468013468,0.41310325476992144,0.48942199775533113,0.4524410774410775,0.46014892514892514,0.03343697975780146,174,0.4530473157924138,0.5514504014504015,0.6081291547958214,0.6097066604419545,0.5127665544332211,0.491686580793068,0.6805651320357202,0.5749727668845315,0.5151171579743008,0.6768548013831032,0.5674296525984537,0.0728522567257125,1316,0.602449611476985,0.5868748413302869,0.6884099179148684,0.657171977701972,0.6523152315231524,0.6562705405004567,0.7188322015782702,0.6625588235294118,0.649625850340136,0.6940592991913747,0.6568568295086914,0.037661732416299276,942,0.42993827160493825,0.42676767676767674,0.47904040404040393,0.49770784770784776,0.4497409997409998,0.4415263748597082,0.5218013468013468,0.41310325476992144,0.48942199775533113,0.4524410774410775,0.46014892514892514,0.03343697975780146,174,0.6336633663366337,0.5841584158415841,0.693069306930693,0.6336633663366337,0.6534653465346535,0.6336633663366337,0.7128712871287128,0.66,0.68,0.67,0.6554554455445544,0.03472452262200793,828,0.4362793557968996,0.42188776241979903,0.4705680339848654,0.5150574063617542,0.45878330152523705,0.44663609718670894,0.5329066430695183,0.4152278520699573,0.4814327846585911,0.4727365290939175,0.46515157661672485,0.03607548621306107,147,0.6138836158051896,0.5576905648670835,0.6574633908864116,0.6269508938471487,0.6441498988608538,0.6294333545065933,0.6901595796680486,0.6273419212366582,0.6493502841244776,0.6466730188482767,0.6343096522650742,0.032473682107604936,483,,,,,,,,,,,,,1
0.31345176696777344,0.017769781764739635,0.09619247913360596,0.01017782635541101,60,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 60, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.4626543209876543,0.4385521885521885,0.4614478114478115,0.49770784770784776,0.4608132608132609,0.3656004489337823,0.5434062850729516,0.4465768799102132,0.5058361391694726,0.449074074074074,0.4631669256669257,0.04478815745185989,135,0.49530548068283914,0.5630898513251454,0.5965432098765432,0.5878672745694024,0.5108320042530567,0.40480599647266313,0.7155773420479302,0.520579326738747,0.5303476946334089,0.5019085411942554,0.5426856721793992,0.07734591513940599,1430,0.6379293320167596,0.5997141278445879,0.676105610561056,0.6520529256573073,0.6588500955358693,0.5946841112682697,0.7482042321879246,0.6513354037267081,0.6734387755102041,0.6552244897959184,0.6547539104104605,0.040613776578347006,971,0.4626543209876543,0.4385521885521885,0.4614478114478115,0.49770784770784776,0.4608132608132609,0.3656004489337823,0.5434062850729516,0.4465768799102132,0.5058361391694726,0.449074074074074,0.4631669256669257,0.04478815745185989,135,0.6732673267326733,0.6039603960396039,0.6633663366336634,0.6336633663366337,0.6732673267326733,0.5841584158415841,0.7326732673267327,0.62,0.7,0.66,0.6544356435643566,0.042568956612210385,854,0.4716272263891311,0.4380816714150047,0.4575585302535657,0.5040746290746292,0.4619408369408369,0.36602152834803203,0.5552774710669448,0.4421516754850088,0.5014284464199574,0.45562464549919746,0.46537866608923084,0.04716182545005335,143,0.6488877145171347,0.576982313615977,0.6362475153290404,0.6244366194861245,0.6558120097724058,0.5745747277966395,0.7098977104188151,0.6050476190476191,0.6746720534700161,0.6429840338872596,0.6349542317341033,0.03987583597726154,466,,,,,,,,,,,,,1
0.31438331604003905,0.015499376013543809,0.09151616096496581,0.006176762268490395,65,distance,3,-1,manhattan,,"{'reduce_dim__percentile': 65, 'clf__weights': 'distance', 'clf__n_neighbors': 3, 'clf__n_jobs': -1, 'clf__metric': 'manhattan'}",0.4922839506172839,0.4431818181818181,0.48181818181818176,0.5002331002331002,0.4038655788655789,0.35566778900112234,0.5196408529741863,0.49009539842873173,0.5007856341189675,0.46590909090909094,0.46534813951480614,0.04830242985667484,112,0.6131212408990186,0.5533798300464967,0.49312999273783586,0.6170634920634921,0.5029077322936972,0.3979348673147123,0.5571408529741864,0.5134038800705467,0.5254401233124638,0.49261463844797176,0.5266136650160421,0.06073404206248338,1485,0.6841076415333841,0.6061737602331662,0.6441830065359477,0.6727958510136728,0.6330438306988593,0.6056072716906242,0.697974797479748,0.6601269841269841,0.6612740238484919,0.6567063492063493,0.6521993516367226,0.029023488766019442,1003,0.4922839506172839,0.4431818181818181,0.48181818181818176,0.5002331002331002,0.4038655788655789,0.35566778900112234,0.5196408529741863,0.49009539842873173,0.5007856341189675,0.46590909090909094,0.46534813951480614,0.04830242985667484,112,0.693069306930693,0.6039603960396039,0.6831683168316832,0.6435643564356436,0.6534653465346535,0.5841584158415841,0.7128712871287128,0.66,0.68,0.67,0.6584257425742573,0.03755816193438416,776,0.5199237150114343,0.4396581485233967,0.4777343337022064,0.5033688623060605,0.38582795791875074,0.3499917759975231,0.529111736358113,0.485999724370511,0.49787566446605347,0.4651554564598044,0.46546473751138534,0.055152731052667936,139,0.6709857000737668,0.5817996997268116,0.6545615124214962,0.6280339006985586,0.6179286025690903,0.5739651551362032,0.6981350691208634,0.6476426747409895,0.6597423034631273,0.6530925306577481,0.6385887148608654,0.0367827587936005,368,,,,,,,,,,,,,1
