,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__percentile,param_clf__weights,param_clf__n_neighbors,param_clf__n_jobs,param_clf__metric,param_clf__p,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_auc_macro,split1_test_auc_macro,split2_test_auc_macro,split3_test_auc_macro,split4_test_auc_macro,split5_test_auc_macro,split6_test_auc_macro,split7_test_auc_macro,split8_test_auc_macro,split9_test_auc_macro,mean_test_auc_macro,std_test_auc_macro,rank_test_auc_macro
1712,2.54296395778656,0.041948817757344756,0.3733285188674927,0.036516267234415374,65,distance,6,-1,minkowski,3,"{'reduce_dim__percentile': 65, 'clf__weights': 'distance', 'clf__p': 3, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.44506172839506175,0.4144781144781145,0.4628787878787879,0.4722092722092722,0.4497409997409998,0.41787317620650954,0.41248597081930416,0.36248597081930417,0.4404601571268238,0.380050505050505,0.4257724682724683,0.033403174869190394,659,0.5706255016626532,0.5473251028806584,0.5739197530864197,0.6122847287062974,0.393331814384446,0.46167285095856525,0.5692955192955194,0.7084362139917695,0.7534146137087313,0.5228818022935671,0.5713187900968627,0.1001364362393286,1218,0.6580188823835944,0.5793912724605794,0.6420792079207922,0.6678985125403297,0.5954986476091219,0.6148712320211612,0.6427265803503428,0.6658518518518518,0.7165026395173455,0.5978808446455505,0.638071967130067,0.03956997587387246,1064,0.44506172839506175,0.4144781144781145,0.4628787878787879,0.4722092722092722,0.4497409997409998,0.41787317620650954,0.41248597081930416,0.36248597081930417,0.4404601571268238,0.380050505050505,0.4257724682724683,0.033403174869190394,659,0.6732673267326733,0.5841584158415841,0.6534653465346535,0.6534653465346535,0.6534653465346535,0.6336633663366337,0.6534653465346535,0.64,0.69,0.6,0.6434950495049504,0.02994705159813944,861,0.4390160218117207,0.42172892548832397,0.4503134357354306,0.46954627261532633,0.4160997227173698,0.42362565925184525,0.4219601118151843,0.3496968280489584,0.4268607580331904,0.3834068940475296,0.42022546295648794,0.03177843364018308,689,0.6393929467388426,0.5567100211632334,0.6182405205473753,0.6280249508326793,0.6189890312560667,0.6100156314399084,0.6200370347593767,0.5894828141783028,0.653867030748226,0.5722885958981293,0.6107048577562141,0.028355899286269484,794,,,,,,,,,,,,,1
1713,2.6077954292297365,0.09248635912370502,0.4021026134490967,0.020408068529198575,70,distance,6,-1,minkowski,3,"{'reduce_dim__percentile': 70, 'clf__weights': 'distance', 'clf__p': 3, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.4080246913580247,0.4283670033670034,0.4910774410774411,0.4515863765863766,0.42381507381507383,0.44831649831649834,0.3761223344556678,0.40457351290684623,0.45502244668911335,0.4031986531986532,0.42901040317706984,0.031527297463409654,588,0.507820501938149,0.5687316284538507,0.6582546873900257,0.7133458646616541,0.3939814814814815,0.4872053872053872,0.5227545359124307,0.7627657981431566,0.6710360627027294,0.5014584181250847,0.5787354366013948,0.11116484829909534,1176,0.6369863877144017,0.5950835559746451,0.7110624183132185,0.7116057470408694,0.6119224422442244,0.6217821782178218,0.6338337275023049,0.7226597035040432,0.7101177433677434,0.5814102564102563,0.6536464160289529,0.05165434751610639,856,0.4080246913580247,0.4283670033670034,0.4910774410774411,0.4515863765863766,0.42381507381507383,0.44831649831649834,0.3761223344556678,0.40457351290684623,0.45502244668911335,0.4031986531986532,0.42901040317706984,0.031527297463409654,588,0.6633663366336634,0.6039603960396039,0.693069306930693,0.6633663366336634,0.6534653465346535,0.6237623762376238,0.6534653465346535,0.67,0.71,0.6,0.6534455445544554,0.03380183519199555,695,0.3872078314909531,0.46091761490921157,0.4901223380536143,0.4320652173913043,0.40298835199842564,0.4508368758368758,0.38184820491548604,0.420202915472776,0.447209653092006,0.4200840100349904,0.42934830131956436,0.03220972510844647,530,0.6224843355478924,0.5806107972511168,0.659937278039565,0.6236995982206917,0.6274441613641633,0.6088478152834588,0.6144230834779453,0.6324218916317159,0.6743288084464554,0.5729604872251931,0.6217158256488198,0.029438819924063234,585,,,,,,,,,,,,,1
1714,2.71113703250885,0.07189349478528807,0.44562036991119386,0.03709680775169373,75,distance,6,-1,minkowski,3,"{'reduce_dim__percentile': 75, 'clf__weights': 'distance', 'clf__p': 3, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.4246913580246913,0.46978114478114485,0.5047138047138048,0.5594599844599846,0.48256928256928255,0.4365039281705949,0.40693041526374857,0.40204826038159375,0.4272446689113356,0.42045454545454547,0.45343973927307274,0.047619944529576345,193,0.777619330560507,0.5866161616161616,0.6921957671957671,0.723979723979724,0.5003086419753086,0.6282450353878926,0.6254395809951366,0.7253256003256002,0.6391737891737892,0.5655731922398588,0.6464476823449745,0.07989651515003161,705,0.7403646246977641,0.6133213321332134,0.7411598302687412,0.7377325644652377,0.6459845984598459,0.6715139881335073,0.668090142347568,0.6943965201465201,0.6825448717948719,0.6460904761904761,0.6841198948637746,0.04210494957026689,400,0.4246913580246913,0.46978114478114485,0.5047138047138048,0.5594599844599846,0.48256928256928255,0.4365039281705949,0.40693041526374857,0.40204826038159375,0.4272446689113356,0.42045454545454547,0.45343973927307274,0.047619944529576345,193,0.7029702970297029,0.6237623762376238,0.7128712871287128,0.693069306930693,0.6831683168316832,0.6633663366336634,0.6732673267326733,0.66,0.69,0.64,0.6742475247524753,0.026538216474246274,268,0.40418536763364343,0.49798991372217916,0.5035046316961211,0.5731255435859016,0.47543808512375463,0.43985630645972207,0.39695664813677234,0.41487385163855756,0.41597509244568065,0.4279586719116395,0.4549864112353973,0.053494825105873944,171,0.6464273520948155,0.6025866845995084,0.6772249729064561,0.6759430418745199,0.6532040110397286,0.6305973977926181,0.6312024117571131,0.6244097079391198,0.6490360619772385,0.6194747753180004,0.6410106417299118,0.02279166248822233,189,,,,,,,,,,,,,1
1715,2.722136044502258,0.10418657717754054,0.4487731456756592,0.043620540993179524,80,distance,6,-1,minkowski,3,"{'reduce_dim__percentile': 80, 'clf__weights': 'distance', 'clf__p': 3, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.42160493827160495,0.4494107744107744,0.5132996632996633,0.5231351981351982,0.46038591038591037,0.4401515151515152,0.36972502805836144,0.3668630751964085,0.4571268237934904,0.38341750841750843,0.43851204351204354,0.05185286764672507,410,0.5144145977479311,0.5533509700176367,0.6388393741334918,0.5377476916692603,0.4684725097768576,0.5996296296296296,0.47696856520385933,0.7177463981088609,0.7433261183261183,0.6144970217297261,0.5864992876343372,0.08950712458592844,1115,0.6456527520883956,0.5882445387395882,0.7052364059935404,0.656182340923168,0.6309723674230777,0.6483828382838284,0.5969922622514352,0.6842434398603714,0.7033387445887446,0.6408288409703505,0.65000745311225,0.037680430161048335,914,0.42160493827160495,0.4494107744107744,0.5132996632996633,0.5231351981351982,0.46038591038591037,0.4401515151515152,0.36972502805836144,0.3668630751964085,0.4571268237934904,0.38341750841750843,0.43851204351204354,0.05185286764672507,410,0.6831683168316832,0.6039603960396039,0.7128712871287128,0.6732673267326733,0.6534653465346535,0.6435643564356436,0.6138613861386139,0.65,0.68,0.63,0.6544158415841583,0.03190357125830004,686,0.4043027026653466,0.4717375839224579,0.5312602602076287,0.5068626338289258,0.4555534397488421,0.44850039378314854,0.3637488328664799,0.35986021957969766,0.46914488017429196,0.3815701912283572,0.43925411380051765,0.056470622782740204,367,0.6415683318576761,0.5809824920067037,0.6819808123091082,0.6477890485677781,0.6372172874733476,0.6178523820042564,0.5856844718085255,0.6069032591722785,0.6535196078431373,0.5970730951089062,0.6250570788151719,0.031056408592603443,498,,,,,,,,,,,,,1
1716,2.888225030899048,0.12627515406591006,0.48876800537109377,0.057616396531897644,85,distance,6,-1,minkowski,3,"{'reduce_dim__percentile': 85, 'clf__weights': 'distance', 'clf__p': 3, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.41944444444444445,0.4213804713804714,0.5531144781144781,0.5509129759129759,0.43765863765863766,0.3864478114478114,0.38063973063973067,0.3386644219977553,0.4529180695847363,0.3733164983164983,0.43144975394975393,0.06812793095528569,551,0.515178741593836,0.5731601731601731,0.7383698092031425,0.6168810456853935,0.43499537862282955,0.5254483611626468,0.4946976891421336,0.4810558283210502,0.6361583036111339,0.48603174603174604,0.5501977076534086,0.08652194124333666,1325,0.6481739818186671,0.6081908190819082,0.7434593459345935,0.67077781774833,0.5899023725902002,0.6388544976946676,0.6150954839073651,0.6080964443193545,0.6813351506983583,0.6109714285714286,0.6414857342364872,0.04405460601428534,1024,0.41944444444444445,0.4213804713804714,0.5531144781144781,0.5509129759129759,0.43765863765863766,0.3864478114478114,0.38063973063973067,0.3386644219977553,0.4529180695847363,0.3733164983164983,0.43144975394975393,0.06812793095528569,551,0.6831683168316832,0.6138613861386139,0.7227722772277227,0.6831683168316832,0.6534653465346535,0.6336633663366337,0.6435643564356436,0.61,0.69,0.62,0.6553663366336633,0.0359644467121496,671,0.40143837855508335,0.46166426166426167,0.5573015283160211,0.5523493058120482,0.4289830955572388,0.38182747044227117,0.3773698851521285,0.3358259883443811,0.4687655818341082,0.3629996218648701,0.4328525117542412,0.07270775499322313,465,0.6409286237548241,0.5926706956409927,0.6964151025709356,0.6622545759006451,0.6161018496273822,0.6050361947594555,0.6076674664700147,0.5780964875531938,0.6617430766120882,0.5890902241966072,0.6250004297086139,0.03661226263056049,503,,,,,,,,,,,,,1
1717,2.785286474227905,0.0995224481231801,0.4713582515716553,0.030713962014942173,90,distance,6,-1,minkowski,3,"{'reduce_dim__percentile': 90, 'clf__weights': 'distance', 'clf__p': 3, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.4148148148148148,0.4537878787878788,0.5364478114478115,0.5423659673659674,0.505037555037555,0.4083613916947251,0.3625420875420875,0.3504489337822671,0.3914983164983165,0.39183501683501687,0.43571397738064405,0.06659125808452376,474,0.4645053409204352,0.5354377104377104,0.6464095381742441,0.6594416386083053,0.5121082621082621,0.574630660344946,0.4157097053648778,0.5838719438392642,0.49039849039849037,0.531255917571707,0.5413769207768243,0.0729228489451401,1376,0.6077642265574267,0.6039603960396039,0.7104855773230847,0.6777427742774278,0.6155115511551155,0.6501270535216788,0.6024239559234438,0.6287946623093683,0.6285589410589411,0.6298135338345864,0.6355182672000678,0.033172721351412214,1094,0.4148148148148148,0.4537878787878788,0.5364478114478115,0.5423659673659674,0.505037555037555,0.4083613916947251,0.3625420875420875,0.3504489337822671,0.3914983164983165,0.39183501683501687,0.43571397738064405,0.06659125808452376,474,0.6633663366336634,0.6237623762376238,0.7128712871287128,0.6732673267326733,0.6732673267326733,0.6336633663366337,0.6435643564356436,0.63,0.66,0.62,0.6533762376237624,0.027380505638334756,703,0.41441274774608106,0.47404601571268246,0.5472537139267604,0.5538435212089896,0.49492251575584906,0.41310029500714945,0.3631505680422089,0.3464133074390971,0.3826785545135929,0.3864494098307871,0.43762706491831976,0.07125940768041815,390,0.6234464105751235,0.5974854628319975,0.6863432488261426,0.6505126654984832,0.6364029260068864,0.6086101125227489,0.5971122357702379,0.5885933896104861,0.6248699914748509,0.5925332113170138,0.6205909654433971,0.029214535581226116,608,,,,,,,,,,,,,1
1718,2.884920120239258,0.08238548181672788,0.5130840301513672,0.03487241539037139,95,distance,6,-1,minkowski,3,"{'reduce_dim__percentile': 95, 'clf__weights': 'distance', 'clf__p': 3, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.46512345679012346,0.41144781144781145,0.5663299663299664,0.5344988344988345,0.49321419321419324,0.4102132435465769,0.360016835016835,0.37149270482603813,0.3982323232323232,0.377946127946128,0.43885154968488305,0.06835736649197917,407,0.648872269705603,0.5694153272769625,0.66494708994709,0.527483164983165,0.5424468777409953,0.5917548500881833,0.39160293897136,0.5838383838383838,0.5710012210012211,0.5122419338105613,0.5603604057363525,0.07259548684128314,1270,0.6767347888635018,0.6126471137679805,0.7194247996228195,0.6483085808580857,0.6511195657380863,0.654027188433129,0.5793134779064951,0.631010101010101,0.6263131868131868,0.6006209150326797,0.6399519718046067,0.037811444742647735,1043,0.46512345679012346,0.41144781144781145,0.5663299663299664,0.5344988344988345,0.49321419321419324,0.4102132435465769,0.360016835016835,0.37149270482603813,0.3982323232323232,0.377946127946128,0.43885154968488305,0.06835736649197917,407,0.6831683168316832,0.6039603960396039,0.7326732673267327,0.6732673267326733,0.6831683168316832,0.6435643564356436,0.6336633663366337,0.63,0.64,0.61,0.6533465346534653,0.03740650666014719,705,0.4690712674339114,0.4408622305529522,0.57517072299681,0.5124672007430627,0.5006129240047369,0.4205399934889099,0.35695264764571694,0.3894068894068894,0.4062103890236883,0.3729753180733573,0.4444269583370035,0.06581467294550467,296,0.6481178879121827,0.5796199649420022,0.7036208733152339,0.6475475133720269,0.6564923660285829,0.6140418935915978,0.587667926622931,0.5968015318015317,0.6076433471047281,0.5750270774976658,0.6216580382188484,0.0390780785437163,587,,,,,,,,,,,,,1
1719,2.9744199752807616,0.08688911043162592,0.5692873477935791,0.053953759514130326,100,distance,6,-1,minkowski,3,"{'reduce_dim__percentile': 100, 'clf__weights': 'distance', 'clf__p': 3, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.4929012345679012,0.4745791245791246,0.5021885521885522,0.46896529396529396,0.44317534317534313,0.42368125701459036,0.35378787878787876,0.38563411896745226,0.4281144781144781,0.4452861952861953,0.44183134766468096,0.04415981764332849,359,0.5538366571699904,0.578395061728395,0.6238562091503268,0.7049501424501424,0.4833333333333333,0.45696251210035677,0.5863095238095238,0.5701766881591444,0.7354762417787628,0.5499433106575964,0.5843239680337572,0.08229901352378037,1127,0.6752559871371753,0.6215621562156216,0.6849543777907202,0.696020563594821,0.6305280528052806,0.6114189292183784,0.6146393210749647,0.6284596266306793,0.7070576692215349,0.6433826530612246,0.65132793367504,0.03413214103142082,891,0.4929012345679012,0.4745791245791246,0.5021885521885522,0.46896529396529396,0.44317534317534313,0.42368125701459036,0.35378787878787876,0.38563411896745226,0.4281144781144781,0.4452861952861953,0.44183134766468096,0.04415981764332849,359,0.7128712871287128,0.6435643564356436,0.7029702970297029,0.6534653465346535,0.6633663366336634,0.6237623762376238,0.6237623762376238,0.64,0.68,0.65,0.6593762376237624,0.02913489949176511,586,0.49585956813787696,0.49919305095775685,0.5121034910508594,0.43629580481154695,0.4403661543419574,0.42893119015826164,0.3416040100250627,0.3954982632264666,0.4099450320019352,0.4561909008428533,0.4415987465554577,0.04976088586757543,334,0.6813896090979877,0.6122677477831816,0.6638669130070901,0.6104419684599892,0.6293750812592435,0.6071757351934705,0.5722623390158565,0.6047879615474243,0.6428953601269302,0.6230005879802144,0.6247463303471388,0.02985749936905613,510,,,,,,,,,,,,,1
1720,2.8442880153656005,0.13147611858228525,0.10058836936950684,0.008415553060323391,5,distance,6,-1,minkowski,4,"{'reduce_dim__percentile': 5, 'clf__weights': 'distance', 'clf__p': 4, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.40679012345679016,0.3939393939393939,0.43703703703703706,0.4743136493136493,0.43748381248381246,0.26158810325476994,0.277300785634119,0.324354657687991,0.4123456790123457,0.33122895622895626,0.3756382198048865,0.06874897133521267,1452,0.6545855379188712,0.5427469135802468,0.7019128462356917,0.6235305958132045,0.5015276480962755,0.44937992290933465,0.5102250575934787,0.37630718954248366,0.6267924238938732,0.43650793650793646,0.5423516072091397,0.10094194190607716,1373,0.6958268354307958,0.5933443344334433,0.6784017136849958,0.673499733513724,0.6128888519104011,0.5212550214297448,0.5453108468741612,0.569843137254902,0.6764596273291926,0.5642857142857142,0.6131115816147075,0.060370359360370565,1301,0.40679012345679016,0.3939393939393939,0.43703703703703706,0.4743136493136493,0.43748381248381246,0.26158810325476994,0.277300785634119,0.324354657687991,0.4123456790123457,0.33122895622895626,0.3756382198048865,0.06874897133521267,1452,0.6831683168316832,0.5841584158415841,0.6237623762376238,0.6633663366336634,0.6435643564356436,0.504950495049505,0.5544554455445545,0.58,0.62,0.57,0.6027425742574258,0.05136070356220662,1353,0.4062940187388796,0.38304393973618184,0.3961287754391203,0.4694946177704798,0.4480004022401683,0.2420916362137702,0.27330201118462294,0.32175925925925924,0.39105558439803767,0.325327812284334,0.3656498057264854,0.06959976616557503,1444,0.6413294195291597,0.5559232256099896,0.5909024399976943,0.6390138028581184,0.6195210247841828,0.4759406725434961,0.5079142201598478,0.5505,0.6025916582277732,0.5490186335403727,0.5732655097250634,0.05236032856361789,1389,,,,,,,,,,,,,1
1721,2.8848310470581056,0.15598524708910644,0.15316340923309327,0.024778454092266502,10,distance,6,-1,minkowski,4,"{'reduce_dim__percentile': 10, 'clf__weights': 'distance', 'clf__p': 4, 'clf__n_neighbors': 6, 'clf__n_jobs': -1, 'clf__metric': 'minkowski'}",0.3712962962962963,0.3531986531986532,0.4075757575757576,0.4351722351722352,0.4312160062160062,0.334006734006734,0.40378787878787875,0.3827441077441077,0.4099887766554433,0.38215488215488214,0.3911141327807995,0.03095003791595058,1310,0.7475935828877005,0.643915343915344,0.5020923520923521,0.6717457923340278,0.744933954933955,0.623236331569665,0.6168878325741071,0.6938827045969903,0.5104669887278582,0.6181755721156388,0.6372930455747639,0.07970541257227193,768,0.7025467252607613,0.6029231494578029,0.6193133599074193,0.6580343942603697,0.7082545177594682,0.6029860128870029,0.6639134501685463,0.6693209647495363,0.6325603864734299,0.6438156017123831,0.650366856263672,0.03534888715214907,906,0.3712962962962963,0.3531986531986532,0.4075757575757576,0.4351722351722352,0.4312160062160062,0.334006734006734,0.40378787878787875,0.3827441077441077,0.4099887766554433,0.38215488215488214,0.3911141327807995,0.03095003791595058,1310,0.6237623762376238,0.5544554455445545,0.6237623762376238,0.6435643564356436,0.6633663366336634,0.5544554455445545,0.6534653465346535,0.64,0.63,0.64,0.6226831683168317,0.03606153314988537,1169,0.34655791166369077,0.34441860346115666,0.39122729969411885,0.434506697006697,0.41080369789167687,0.30305008232463043,0.3948603759435185,0.36448117294891486,0.40080484435489594,0.37583494621532304,0.37665456315046236,0.036265043049388004,1355,0.5775476900852403,0.5193427701432757,0.5950480631587186,0.6088022538517587,0.6273582078496083,0.5212570597558046,0.6238860499322243,0.6020404998227578,0.6124274411518993,0.5989546628747483,0.5886664698626036,0.03675101422476803,1217,,,,,,,,,,,,,1
