,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__percentile,param_clf__weights,param_clf__n_neighbors,param_clf__n_jobs,param_clf__metric,param_clf__p,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_auc_macro,split1_test_auc_macro,split2_test_auc_macro,split3_test_auc_macro,split4_test_auc_macro,split5_test_auc_macro,split6_test_auc_macro,split7_test_auc_macro,split8_test_auc_macro,split9_test_auc_macro,mean_test_auc_macro,std_test_auc_macro,rank_test_auc_macro
925,2.4724792003631593,0.02207437450205724,0.08758044242858887,0.007875078221711235,30,distance,2,-1,cosine,,"{'reduce_dim__percentile': 30, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.49598765432098774,0.36540404040404045,0.43308080808080807,0.5628205128205128,0.441990416990417,0.5474747474747476,0.3914141414141414,0.4683221099887766,0.4500841750841751,0.33080808080808083,0.4487386687386687,0.07057645597131933,1041,0.5056878306878307,0.3323192239858906,0.4306758056758057,0.537962962962963,0.44202787952787953,0.5239243943191311,0.40588423921757255,0.4874836664310348,0.5111611611611611,0.3274247491638796,0.4504551913133149,0.072597321582206,316,0.6562784849913563,0.47307752753297305,0.6022888003086023,0.6783828382838283,0.630465038262068,0.6570274696642596,0.6008386552941009,0.7008455754771545,0.6406981981981982,0.5118327759197324,0.6151735363932274,0.06848643281323613,1096,0.49598765432098774,0.36540404040404045,0.43308080808080807,0.5628205128205128,0.441990416990417,0.5474747474747476,0.3914141414141414,0.4683221099887766,0.4500841750841751,0.33080808080808083,0.4487386687386687,0.07057645597131933,1041,0.6336633663366337,0.45544554455445546,0.5841584158415841,0.6435643564356436,0.594059405940594,0.6237623762376238,0.5742574257425742,0.63,0.57,0.53,0.583891089108911,0.05435593157442701,71,0.48573314847824656,0.3438303859128334,0.4234690509200313,0.5394750492789708,0.4335897670061914,0.5180709985588035,0.39798460356278503,0.4522694291163714,0.4521223747254866,0.32352092352092354,0.43700657310806434,0.06571559842411673,435,0.6351741056458587,0.4615251503888873,0.5883361445388237,0.654490575107931,0.6065420358879617,0.6310699684280945,0.5868440284505274,0.6477020840594541,0.5923397244003427,0.5174025974025974,0.5921426414310479,0.05765250165137308,109,,,,,,,,,,,,,1
926,2.480371427536011,0.05413344184036112,0.08394057750701904,0.004307325872112644,35,distance,2,-1,cosine,,"{'reduce_dim__percentile': 35, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.40555555555555556,0.38661616161616164,0.38804713804713803,0.5773828023828025,0.42716912716912714,0.48723344556677894,0.39573512906846237,0.4329685746352413,0.43265993265993263,0.35774410774410775,0.42911119744453086,0.05970601796865287,1207,0.4177350427350427,0.3722710680075021,0.388353721687055,0.5263018222367816,0.43535816035816033,0.46192025358692024,0.39601571268237934,0.4114400114400114,0.49950142450142454,0.3682293015626349,0.42771265187979124,0.05062832926277251,704,0.5714965727341964,0.510015353694838,0.5781454593335781,0.6616268595500664,0.635030645921735,0.6398886510272649,0.5651315131513152,0.6192548262548263,0.639025641025641,0.5498290598290597,0.5969444582522521,0.04640769719278394,1378,0.40555555555555556,0.38661616161616164,0.38804713804713803,0.5773828023828025,0.42716912716912714,0.48723344556677894,0.39573512906846237,0.4329685746352413,0.43265993265993263,0.35774410774410775,0.42911119744453086,0.05970601796865287,1207,0.5346534653465347,0.504950495049505,0.5148514851485149,0.6435643564356436,0.594059405940594,0.5841584158415841,0.5544554455445545,0.58,0.58,0.55,0.564069306930693,0.038991161252494855,156,0.3993271582102167,0.377436779587175,0.37807786598362075,0.5411036389364563,0.4202686202686203,0.46311227938908256,0.3925501513736808,0.4134594413897246,0.4422551958168108,0.34900162675443575,0.41765927577098233,0.05176759366285652,651,0.5470665593010362,0.5065820003440884,0.540649890058927,0.6485103264859877,0.6073713415297574,0.606148100190136,0.557001414427157,0.5921818653387281,0.5996098341875133,0.5397797752808988,0.574490110714423,0.04065191227167138,265,,,,,,,,,,,,,1
927,2.4790337324142455,0.04874564807667005,0.0835766315460205,0.006541557200618189,40,distance,2,-1,cosine,,"{'reduce_dim__percentile': 40, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.5299382716049382,0.4032828282828283,0.4722222222222222,0.5824721574721574,0.43647371147371145,0.47432659932659926,0.3707912457912458,0.423709315375982,0.4707070707070707,0.3375420875420876,0.45014655097988426,0.06886990772711712,1025,0.5015935885854584,0.39149993689000784,0.44041606541606537,0.5447771364438031,0.4197040069589089,0.47998544665211335,0.3798500881834215,0.4044871794871795,0.45392817059483725,0.3307258632840029,0.4346967482495798,0.05988987343280555,570,0.6603886092173945,0.5046296726937132,0.6400561484719901,0.6650061434714901,0.6371726248255078,0.6356910416316357,0.5924110268169673,0.6030769230769231,0.6059040404040403,0.5230380549682876,0.606737428557795,0.05176809912713784,1242,0.5299382716049382,0.4032828282828283,0.4722222222222222,0.5824721574721574,0.43647371147371145,0.47432659932659926,0.3707912457912458,0.423709315375982,0.4707070707070707,0.3375420875420876,0.45014655097988426,0.06886990772711712,1025,0.6336633663366337,0.504950495049505,0.6138613861386139,0.6534653465346535,0.594059405940594,0.5841584158415841,0.5841584158415841,0.57,0.56,0.53,0.5828316831683169,0.04267083680565376,75,0.507719393041267,0.38689042868609436,0.4456963363052114,0.5492633918417478,0.4183060403648639,0.4576840879123695,0.3734725774367718,0.40217515564905126,0.45814789499000025,0.3303128074452938,0.4329668113672671,0.06154950880045933,479,0.6415663052655113,0.49837126229548756,0.621083028249751,0.6498788260432609,0.6057256565992734,0.5985437330760887,0.5867608499980433,0.579067584624211,0.5774463431305538,0.5245650332728373,0.5883008622555017,0.045240797733044825,139,,,,,,,,,,,,,1
928,2.7743045806884767,0.2924213756127767,0.10389590263366699,0.027984756369705065,45,distance,2,-1,cosine,,"{'reduce_dim__percentile': 45, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.48580246913580244,0.4664141414141414,0.4921717171717172,0.5963610463610463,0.461972286972287,0.5059203142536476,0.3647867564534231,0.5004769921436588,0.43959034792368124,0.32954545454545453,0.4643041526374859,0.07099469122343872,850,0.4463804713804714,0.43602292768959433,0.47172127781883877,0.6129821656953439,0.4436856028961292,0.49583934583934586,0.36989795918367346,0.4727852394519061,0.42893112410656264,0.34460742509522996,0.45228535391570956,0.0691515329197274,295,0.6162466246624664,0.5727094137985227,0.6292090184628218,0.7130337286220316,0.6219658056031167,0.668087523038018,0.5660992119620125,0.655973137973138,0.5841228070175439,0.5303866621183695,0.6157833933258041,0.05161988909961039,1086,0.48580246913580244,0.4664141414141414,0.4921717171717172,0.5963610463610463,0.461972286972287,0.5059203142536476,0.3647867564534231,0.5004769921436588,0.43959034792368124,0.32954545454545453,0.4643041526374859,0.07099469122343872,850,0.594059405940594,0.5841584158415841,0.6138613861386139,0.6633663366336634,0.5742574257425742,0.6237623762376238,0.5841584158415841,0.65,0.54,0.51,0.5937623762376238,0.044477954124461885,47,0.4570541861731793,0.4470787565962715,0.47677077272132684,0.5787054638549942,0.4346091307066917,0.48904137998340896,0.3635447271120895,0.4744941233632524,0.4264583504420903,0.33161152954754614,0.4479368420500851,0.06457795552245502,316,0.5995355687654665,0.5766153029239285,0.61892856439462,0.6718969734896633,0.5877693360330405,0.6399159636460541,0.5710934877711137,0.6464088954365289,0.5555225424981522,0.5167282157127358,0.5984414850671304,0.0443789533638668,76,,,,,,,,,,,,,1
929,2.4475870609283445,0.06466871824702376,0.09281318187713623,0.015757539321660723,50,distance,2,-1,cosine,,"{'reduce_dim__percentile': 50, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.47685185185185186,0.5324074074074074,0.4271043771043771,0.6078606578606579,0.4904687904687905,0.4712401795735129,0.3999719416386083,0.4209034792368126,0.5093434343434343,0.36069023569023567,0.4696842355175688,0.0678363235201804,777,0.4524216524216524,0.5335978835978836,0.40608465608465605,0.6284511784511785,0.45008818342151674,0.471072446072446,0.4168331668331668,0.43073253906587244,0.478395061728395,0.3695970695970696,0.46372738372738365,0.06933230185506606,152,0.5957222645341457,0.6013437057991513,0.5833333333333333,0.7291929192919293,0.6346691812038348,0.6333560004352083,0.6026514739386026,0.6208931623931624,0.6174444444444444,0.5466996336996337,0.6165306119073446,0.044899274568268296,1068,0.47685185185185186,0.5324074074074074,0.4271043771043771,0.6078606578606579,0.4904687904687905,0.4712401795735129,0.3999719416386083,0.4209034792368126,0.5093434343434343,0.36069023569023567,0.4696842355175688,0.0678363235201804,777,0.6039603960396039,0.594059405940594,0.5544554455445545,0.693069306930693,0.5841584158415841,0.594059405940594,0.6138613861386139,0.61,0.58,0.52,0.5947623762376237,0.042298032073634625,43,0.4574677067430691,0.5248677248677249,0.40120585701981054,0.5857197708074902,0.4502201669339918,0.4622126895527403,0.404549114331723,0.4079402297049356,0.48781998321214004,0.3526370352340902,0.4534640278407715,0.06421493295358285,247,0.5954918473213782,0.5946566085179947,0.5617036122216874,0.6894699996315421,0.5957418840572414,0.6077218909667846,0.6045200172191133,0.6023607216313098,0.5916104744928274,0.5238803699647073,0.5967157426024585,0.03921842792134527,87,,,,,,,,,,,,,1
930,2.530488300323486,0.035920007554399384,0.09102454185485839,0.007619247545769076,55,distance,2,-1,cosine,,"{'reduce_dim__percentile': 55, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.47870370370370374,0.4775252525252525,0.5011784511784512,0.5960761460761461,0.47283087283087283,0.47093153759820416,0.46237373737373744,0.45345117845117844,0.4582210998877666,0.4503367003367003,0.48216286799620134,0.04048038235143648,617,0.4522927689594356,0.4652547938008931,0.4608786275452942,0.6106671967137083,0.480580993080993,0.4464051542998911,0.48536451471234077,0.416005291005291,0.45541526374859703,0.4521477947834536,0.47250123986498965,0.04949297677822793,79,0.5998585572842998,0.5561805116681882,0.6102153072450103,0.7349947159295537,0.6299033474776049,0.6234412538998261,0.6381168551637771,0.6126071428571429,0.5970303030303029,0.6086591134963227,0.6211007108052028,0.04351439997272135,979,0.47870370370370374,0.4775252525252525,0.5011784511784512,0.5960761460761461,0.47283087283087283,0.47093153759820416,0.46237373737373744,0.45345117845117844,0.4582210998877666,0.4503367003367003,0.48216286799620134,0.04048038235143648,617,0.6039603960396039,0.5643564356435643,0.6138613861386139,0.693069306930693,0.6039603960396039,0.594059405940594,0.6336633663366337,0.6,0.57,0.6,0.6076930693069306,0.034106519624752626,20,0.45318261984928654,0.46117415627219555,0.47287251600977087,0.5791839176470391,0.4625254375254375,0.45304253557712415,0.46737647258242215,0.42175536881419234,0.45426065162907264,0.43931823934065845,0.46646919152471994,0.040040457628797294,115,0.5938529567242439,0.5551477610592346,0.6090644358553502,0.6976380723000424,0.6081456497298081,0.6041413906657491,0.6324855940971672,0.5996474897651369,0.5806265664160402,0.5970200216174701,0.6077769938230243,0.03547280835106678,39,,,,,,,,,,,,,1
931,2.5548273801803587,0.047510656239718514,0.08816020488739014,0.006528723651321332,60,distance,2,-1,cosine,,"{'reduce_dim__percentile': 60, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.4632716049382716,0.3763468013468013,0.4555555555555555,0.5354312354312355,0.42910515410515404,0.5152918069584737,0.538047138047138,0.4071548821548821,0.47808641975308647,0.45328282828282823,0.46515734265734265,0.050714968410134134,839,0.47464387464387464,0.39221781305114634,0.4891534391534392,0.5238977072310406,0.42821530321530316,0.4982363315696649,0.5612533644448539,0.39527482454311724,0.4958333333333333,0.43509237675904344,0.4693818367944817,0.052611607981364106,102,0.6010853008377761,0.5231651736602231,0.6275813295615277,0.6694405154801194,0.613861386138614,0.6543690083294045,0.6862741745299149,0.588281894934334,0.6361071428571429,0.5990310800310801,0.6199197006360138,0.0442186357247502,1010,0.4632716049382716,0.3763468013468013,0.4555555555555555,0.5354312354312355,0.42910515410515404,0.5152918069584737,0.538047138047138,0.4071548821548821,0.47808641975308647,0.45328282828282823,0.46515734265734265,0.050714968410134134,839,0.6039603960396039,0.5346534653465347,0.594059405940594,0.6534653465346535,0.5544554455445545,0.6336633663366337,0.6831683168316832,0.58,0.63,0.58,0.6047425742574257,0.04333505019987747,23,0.4518399215453914,0.38141470859198684,0.45883684217017545,0.5215867726538042,0.42054334554334555,0.49585565733056547,0.5415606274941314,0.39655698069309886,0.47773577345180773,0.4396820780412111,0.45856127075155173,0.049257286772416815,189,0.5929191831070657,0.5269802183572011,0.6052422824700052,0.6560615945841664,0.5772748703441772,0.638472427548618,0.6799022084834042,0.5802365432237555,0.6269179470060743,0.5864312693498452,0.6070438544474313,0.04211466989445583,43,,,,,,,,,,,,,1
932,2.5419878482818605,0.05678138352725259,0.10125505924224854,0.01366296177528039,65,distance,2,-1,cosine,,"{'reduce_dim__percentile': 65, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.49969135802469133,0.3830808080808081,0.5116161616161616,0.5438034188034188,0.4605154105154105,0.4541245791245791,0.49910213243546575,0.39382716049382716,0.5151234567901235,0.4583333333333333,0.47192178192178186,0.04974122960141908,749,0.5111111111111112,0.374157029229493,0.4938432916075193,0.5076960076960076,0.4511689291101056,0.43797264163117816,0.5041033434650456,0.38571428571428573,0.5060626102292769,0.4489949526534892,0.46208242024475127,0.04860844969310254,174,0.6342134213421342,0.5134665640477091,0.6167377713381095,0.6386781535296387,0.6386605289488225,0.6168224836420925,0.6370218784796413,0.5854285714285714,0.64375,0.6168580078458128,0.6141637380602532,0.03739981942319028,1109,0.49969135802469133,0.3830808080808081,0.5116161616161616,0.5438034188034188,0.4605154105154105,0.4541245791245791,0.49910213243546575,0.39382716049382716,0.5151234567901235,0.4583333333333333,0.47192178192178186,0.04974122960141908,749,0.6336633663366337,0.5247524752475248,0.6039603960396039,0.6336633663366337,0.594059405940594,0.6039603960396039,0.6336633663366337,0.56,0.64,0.6,0.6027722772277228,0.03500237363637464,26,0.49061345335855133,0.37448433919022156,0.4874609595197831,0.5199970209762133,0.43871670465873364,0.44177090157482307,0.4887705002256085,0.3796296296296296,0.5007305499553563,0.44796037811517686,0.45701344372040964,0.04731914032545488,205,0.6249506657194485,0.5167212519571285,0.6023847633632141,0.633107752111109,0.6029297339671855,0.6077090288214342,0.6284281148150198,0.5651739926739926,0.6341432830735156,0.6042193764955375,0.6019767962997584,0.034486528655720175,63,,,,,,,,,,,,,1
933,2.5054147481918334,0.05666713461296565,0.09801347255706787,0.010293819404417651,70,distance,2,-1,cosine,,"{'reduce_dim__percentile': 70, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.5203703703703704,0.4835858585858585,0.5053872053872054,0.6023504273504273,0.4402227402227402,0.43796296296296294,0.4797138047138046,0.39048821548821544,0.5040123456790124,0.5012626262626263,0.48653565570232243,0.05405561106333861,555,0.4967269595176572,0.48535803251250403,0.4925370925370925,0.5732202982202982,0.4357713455752671,0.417063492063492,0.5752204585537918,0.371957671957672,0.4782908449575116,0.4796104678218499,0.4805756663717136,0.0598437295668495,49,0.6327500191879654,0.6072397832117706,0.6227292509470727,0.7011594016544511,0.6381303676586146,0.5936822253653936,0.6469589816124469,0.5885952380952382,0.6368874458874458,0.6225756343927076,0.6290708348013105,0.030204443288439936,823,0.5203703703703704,0.4835858585858585,0.5053872053872054,0.6023504273504273,0.4402227402227402,0.43796296296296294,0.4797138047138046,0.39048821548821544,0.5040123456790124,0.5012626262626263,0.48653565570232243,0.05405561106333861,555,0.6237623762376238,0.5841584158415841,0.594059405940594,0.6831683168316832,0.5742574257425742,0.5742574257425742,0.6534653465346535,0.57,0.63,0.6,0.6087128712871286,0.03604528842124652,18,0.4964481197814531,0.4751608342401182,0.4781459896549411,0.5732721253189089,0.42567693744164337,0.4236552920763447,0.503250836834483,0.3685412324301213,0.4809205598128852,0.4831257852391249,0.47081977128300234,0.05220566671794353,69,0.6202415296474703,0.5897204835291995,0.599377305988939,0.6829657151178777,0.594480320688824,0.5813581936562656,0.6399403394657364,0.5705018037518037,0.6269293814593583,0.6066798077410542,0.6112194881046528,0.031230571560768174,33,,,,,,,,,,,,,1
934,2.4732964992523194,0.02887068568761675,0.0932765245437622,0.006573140576335481,75,distance,2,-1,cosine,,"{'reduce_dim__percentile': 75, 'clf__weights': 'distance', 'clf__n_neighbors': 2, 'clf__n_jobs': -1, 'clf__metric': 'cosine'}",0.4842592592592593,0.5166666666666667,0.503030303030303,0.5913105413105413,0.44779849779849784,0.4211560044893379,0.5139169472502806,0.3984567901234567,0.558641975308642,0.5399831649831649,0.49752201502201504,0.057701433600354554,413,0.49172278338945,0.49461367449172333,0.517896047307812,0.548057498057498,0.4215421923755257,0.4069424402757736,0.5310185185185184,0.39592142750037485,0.5380782797449464,0.4957671957671958,0.48415600574288187,0.0531927642350076,35,0.6125862586258626,0.6233672147702575,0.6313799447171607,0.6774423596205774,0.6166229947170541,0.6137456602803137,0.6437293729372937,0.6059257759784076,0.6841721611721612,0.6501190476190476,0.6359090790438137,0.02607940319024888,692,0.4842592592592593,0.5166666666666667,0.503030303030303,0.5913105413105413,0.44779849779849784,0.4211560044893379,0.5139169472502806,0.3984567901234567,0.558641975308642,0.5399831649831649,0.49752201502201504,0.057701433600354554,413,0.6039603960396039,0.594059405940594,0.6039603960396039,0.6534653465346535,0.6039603960396039,0.6039603960396039,0.6534653465346535,0.57,0.68,0.64,0.6206831683168317,0.03230662725952366,5,0.47689790114390945,0.48702650874432624,0.49072413346619154,0.5601420782686969,0.42864320033035463,0.4089369717276694,0.5159099439419805,0.3806213209684773,0.541085174810665,0.512257495590829,0.48022447289931,0.05497391753586334,22,0.6011496989991174,0.6010790191185724,0.6066957865091441,0.6579464838880503,0.6059481119618039,0.6063839555435226,0.6443257843273704,0.5738773290113358,0.6771114845938375,0.6412063492063491,0.6215724003159104,0.03019748065551768,8,,,,,,,,,,,,,1
