,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__percentile,param_clf__solver,param_clf__shrinkage,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_auc_macro,split1_test_auc_macro,split2_test_auc_macro,split3_test_auc_macro,split4_test_auc_macro,split5_test_auc_macro,split6_test_auc_macro,split7_test_auc_macro,split8_test_auc_macro,split9_test_auc_macro,mean_test_auc_macro,std_test_auc_macro,rank_test_auc_macro
0,1.5880879640579224,0.0286565788521019,0.05625979900360108,0.005847611446041041,5,svd,,"{'reduce_dim__percentile': 5, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.3944444444444445,0.31363636363636366,0.4101010101010101,0.47780367780367783,0.42217042217042217,0.2792368125701459,0.35780022446689114,0.31029741863075194,0.34424803591470254,0.3531144781144781,0.36628528878528877,0.05699767532455772,501,0.527360910694244,0.5893569262363588,0.49889341258388875,0.6257083304702352,0.5936996579499062,0.5143935309973046,0.5344747262986256,0.32395061728395064,0.6650451199364242,0.4650256062020768,0.5337908838653015,0.09096737967024045,279,0.6304709042332804,0.5699718908061019,0.6182664184785825,0.6597014803521168,0.6281116344007788,0.5534071682100825,0.6082155385349856,0.5409777777777778,0.6293482966309053,0.5783585434173669,0.6016829652841978,0.036799072455504324,507,0.3944444444444445,0.31363636363636366,0.4101010101010101,0.47780367780367783,0.42217042217042217,0.2792368125701459,0.35780022446689114,0.31029741863075194,0.34424803591470254,0.3531144781144781,0.36628528878528877,0.05699767532455772,501,0.6336633663366337,0.5148514851485149,0.6336633663366337,0.6435643564356436,0.6237623762376238,0.5346534653465347,0.594059405940594,0.55,0.58,0.6,0.5908217821782179,0.042827889451742734,447,0.39433030689684556,0.3074260878440445,0.39556941055992284,0.4877793215132452,0.43710361167405837,0.2650097077932129,0.37058539820341235,0.2949669652027,0.32316540142627104,0.3451614662140978,0.36210976773278103,0.06509781220586915,496,0.6075375310207102,0.4910647716015094,0.6023806392566609,0.6266076751206479,0.5932055120658775,0.488237534695634,0.5682566628882098,0.5265372973766894,0.5448302277432713,0.5653009446693659,0.5613958796438576,0.045742434511740294,466,,,,,,,,,,,,,1
1,1.5572773933410644,0.01542545018058663,0.05118134021759033,0.004077210908480616,10,svd,,"{'reduce_dim__percentile': 10, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.4861111111111111,0.3973905723905724,0.41910774410774415,0.5180846930846931,0.4647241647241647,0.39203142536475866,0.3930415263748597,0.3874579124579125,0.45653759820426487,0.4078282828282829,0.4322315030648364,0.04365610760896628,463,0.5776362919979943,0.5119677500629881,0.5040970933828076,0.6050505050505051,0.5465697038587064,0.37093800392454,0.4951310153691107,0.5283068783068783,0.6359427609427609,0.5246118960404674,0.530025189893676,0.06851627367242179,294,0.701945407306688,0.5957207965694529,0.6335255974577049,0.6744224422442245,0.6869582098874849,0.5559341018906926,0.6408107137244337,0.633952380952381,0.6928138528138529,0.6266718995290423,0.6442755402375957,0.04372438939859058,404,0.4861111111111111,0.3973905723905724,0.41910774410774415,0.5180846930846931,0.4647241647241647,0.39203142536475866,0.3930415263748597,0.3874579124579125,0.45653759820426487,0.4078282828282829,0.4322315030648364,0.04365610760896628,463,0.693069306930693,0.6039603960396039,0.6534653465346535,0.6534653465346535,0.7029702970297029,0.5841584158415841,0.6336633663366337,0.59,0.66,0.63,0.6404752475247524,0.03820899195181579,313,0.47317115251897857,0.3826396475827216,0.40296979006656425,0.4926184926184926,0.44525201893622945,0.3654543695893988,0.4189807982133515,0.3751342655925419,0.4253509971920224,0.406629292650798,0.41882008249610997,0.039505431271856684,455,0.6752454748580448,0.5672630830445473,0.6200361971681039,0.6348519467331348,0.6758232214198863,0.5570324387470909,0.6259005976498978,0.5742816917464659,0.6370215278277773,0.6092605459057071,0.6176716725100656,0.03951051798079982,379,,,,,,,,,,,,,1
2,1.595456051826477,0.03705840132849149,0.05365169048309326,0.009042566172733793,15,svd,,"{'reduce_dim__percentile': 15, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.5358024691358024,0.4439393939393939,0.5675925925925925,0.5768389018389019,0.48997668997669,0.41630190796857464,0.39755892255892256,0.41133557800224474,0.4697530864197531,0.4027777777777778,0.4711877320210654,0.06513412592517612,388,0.7125593542260209,0.5308641975308642,0.5944703444703445,0.572855912390796,0.46597374713316736,0.48723469512943196,0.5490079365079366,0.5465167548500882,0.6354466069913225,0.41168091168091164,0.5506610460910883,0.08169067371771171,143,0.7381230430735382,0.6249724972497249,0.6623739297006624,0.6767184193502406,0.6767911573766071,0.6226402397324753,0.6741867043847242,0.6462063492063491,0.6877827050997783,0.6125641025641024,0.6622359147738202,0.03557604369803734,330,0.5358024691358024,0.4439393939393939,0.5675925925925925,0.5768389018389019,0.48997668997669,0.41630190796857464,0.39755892255892256,0.41133557800224474,0.4697530864197531,0.4027777777777778,0.4711877320210654,0.06513412592517612,388,0.7326732673267327,0.6039603960396039,0.6732673267326733,0.6831683168316832,0.7128712871287128,0.5841584158415841,0.6435643564356436,0.63,0.66,0.64,0.6563663366336633,0.043726477144296026,238,0.571205144906378,0.45923311672375344,0.5716868969810147,0.5631201906049776,0.4738065206589458,0.37919767145018224,0.40914998849781464,0.39966680163309376,0.4368917937545389,0.4031631009891879,0.46671212261998873,0.07192653211603103,346,0.7133971917507094,0.6028762599682613,0.6643802867681726,0.6725414645202565,0.6915112961981735,0.5668887603913245,0.6362641698952505,0.6037075614940783,0.639202614379085,0.6223115942028986,0.6413081199568209,0.04247921066183291,296,,,,,,,,,,,,,1
3,1.6479161262512207,0.05212641579017958,0.061982583999633786,0.010915802097424139,20,svd,,"{'reduce_dim__percentile': 20, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.49845679012345673,0.4717171717171717,0.5313973063973063,0.5326469826469826,0.5261719761719762,0.4663019079685746,0.3610830527497194,0.3920875420875421,0.4651234567901235,0.4297138047138047,0.46746999913666576,0.05584978039267673,394,0.5217579624442369,0.5404561487894822,0.6228647225024038,0.5248538011695907,0.5180153542898641,0.5262307762307761,0.5512506012506013,0.5091366627951994,0.5371231696813092,0.4346240179573513,0.5286313217110815,0.04359001335880158,300,0.6846525408843406,0.6302412384095553,0.70836178218873,0.6267508329780346,0.6763776797847852,0.6549970634129051,0.6674156701384423,0.6245145180023229,0.65856330749354,0.6090873015873015,0.6540961934879956,0.029649262630159132,367,0.49845679012345673,0.4717171717171717,0.5313973063973063,0.5326469826469826,0.5261719761719762,0.4663019079685746,0.3610830527497194,0.3920875420875421,0.4651234567901235,0.4297138047138047,0.46746999913666576,0.05584978039267673,394,0.7227722772277227,0.6039603960396039,0.7128712871287128,0.6435643564356436,0.6732673267326733,0.6138613861386139,0.6039603960396039,0.59,0.66,0.61,0.6434257425742574,0.044993855302680276,302,0.5007783951580436,0.4734306629043472,0.5171070719877199,0.5094912154122679,0.5147289166009016,0.45849126899465165,0.3715662422681462,0.38406094631584836,0.44139855310276294,0.4309172782318562,0.4601970550976546,0.05032900602960919,357,0.6955470240814065,0.6049195202921103,0.6878598975380521,0.6223284640494124,0.6690169411513819,0.6127514987480861,0.5968292116021978,0.5825222473604827,0.6400916930595589,0.6084979998688439,0.6320364497751532,0.037455361068505784,329,,,,,,,,,,,,,1
4,1.8017340183258057,0.09847932986393208,0.05338041782379151,0.004250351368637881,25,svd,,"{'reduce_dim__percentile': 25, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.5351851851851852,0.5038720538720539,0.5823232323232322,0.5699365449365449,0.540060865060865,0.45575196408529745,0.4017676767676768,0.389983164983165,0.4722783389450056,0.4579124579124579,0.49090714840714833,0.06320627504584275,344,0.6224014034297722,0.5657407407407408,0.6005305751682564,0.5519564085911555,0.5115672104433463,0.42359063323975604,0.5616173405389091,0.5498371998371998,0.7500561167227835,0.4541554478785469,0.5591453076590466,0.08602938951880097,87,0.7198957737719061,0.645957095709571,0.7094679367602312,0.6578992235748882,0.6788186207429926,0.6146458823894988,0.6881818644049278,0.6305860805860807,0.7140000000000001,0.6262329922588172,0.6685685470198914,0.03691712386487102,296,0.5351851851851852,0.5038720538720539,0.5823232323232322,0.5699365449365449,0.540060865060865,0.45575196408529745,0.4017676767676768,0.389983164983165,0.4722783389450056,0.4579124579124579,0.49090714840714833,0.06320627504584275,344,0.7227722772277227,0.6237623762376238,0.7326732673267327,0.6534653465346535,0.6831683168316832,0.594059405940594,0.6336633663366337,0.6,0.67,0.62,0.6533564356435643,0.04584191454663569,256,0.5497584541062801,0.5181932529655771,0.584150214030862,0.5388274124208787,0.5203193168105449,0.42853897780456224,0.4114876984945586,0.3842713924955268,0.4401795735129068,0.45304071820298997,0.4828767010844687,0.06402686861101224,313,0.7089874204811786,0.6290787142412814,0.7170696316982813,0.6417882648040236,0.6763178573496447,0.5935715813612996,0.6337423945878001,0.5837681198550412,0.6435555555555555,0.619891818796484,0.644777135873059,0.042054728786909724,284,,,,,,,,,,,,,1
5,1.875372290611267,0.033780548075932317,0.054886031150817874,0.004455930575555783,30,svd,,"{'reduce_dim__percentile': 30, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.5351851851851852,0.44351851851851853,0.47794612794612795,0.5460761460761461,0.5728891478891479,0.5015432098765432,0.43633557800224465,0.389983164983165,0.5042648709315376,0.4297138047138047,0.48374557541224206,0.05552106509595911,365,0.6377078609221466,0.4574955908289242,0.5791726389552476,0.5994949494949494,0.5660613387179623,0.47663978321873063,0.47826278659612,0.5035714285714286,0.6066584913129628,0.44829244829244824,0.535335731691092,0.06625425161758146,263,0.7214252037448642,0.5850699355649851,0.6777353081700909,0.6765676567656765,0.7226767870474279,0.6639928076092744,0.6854589030331605,0.6228928571428571,0.6930475012792087,0.6164285714285714,0.6665295531786116,0.0430235663807915,305,0.5351851851851852,0.44351851851851853,0.47794612794612795,0.5460761460761461,0.5728891478891479,0.5015432098765432,0.43633557800224465,0.389983164983165,0.5042648709315376,0.4297138047138047,0.48374557541224206,0.05552106509595911,365,0.7227722772277227,0.5742574257425742,0.6732673267326733,0.6633663366336634,0.7227722772277227,0.6534653465346535,0.6633663366336634,0.6,0.66,0.61,0.6543267326732674,0.04609992960363234,249,0.5578070471687494,0.4331500501435142,0.4714646464646465,0.5463924963924964,0.5652591445935099,0.47766842837981055,0.4487122874432855,0.38031586516538635,0.4888457527260417,0.4353416953416953,0.48049574138191364,0.057437121974153,321,0.7101912318891462,0.5692967616089339,0.6592259225922593,0.6507993656508508,0.7194699036467115,0.6473731867960315,0.6673517805358682,0.5867521835209935,0.6529904172195193,0.6102227106227107,0.6473673464083024,0.045692404893693125,272,,,,,,,,,,,,,1
6,1.7083930015563964,0.02982342544265243,0.05783205032348633,0.008161195737984668,35,svd,,"{'reduce_dim__percentile': 35, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.5237654320987654,0.4617845117845118,0.5444444444444445,0.5182983682983683,0.5562224812224813,0.49531425364758697,0.4252805836139169,0.38338945005611674,0.5301907968574635,0.49537037037037035,0.49340606923940256,0.052151137897816766,332,0.6159391534391534,0.46515368689281733,0.5715608465608466,0.5542707779549885,0.522738064404731,0.45173983507316834,0.4518715524034673,0.5107142857142857,0.5376182621796658,0.519049469049469,0.5200655933672593,0.050745804717668076,343,0.726214049976426,0.5831278708377288,0.6677039132484678,0.6601528573910022,0.7121135190442122,0.6485078430622985,0.6595656906116143,0.6257142857142857,0.6851636784268363,0.6625256410256409,0.6630789349338513,0.03862819804134395,325,0.5237654320987654,0.4617845117845118,0.5444444444444445,0.5182983682983683,0.5562224812224813,0.49531425364758697,0.4252805836139169,0.38338945005611674,0.5301907968574635,0.49537037037037035,0.49340606923940256,0.052151137897816766,332,0.7227722772277227,0.5841584158415841,0.6633663366336634,0.6534653465346535,0.7128712871287128,0.6336633663366337,0.6633663366336634,0.58,0.66,0.65,0.6523663366336634,0.043776630669852004,262,0.5436868985256083,0.4560670194003527,0.548578997803804,0.5168926103136628,0.5332326901788108,0.46314422888496964,0.4284387943211473,0.3774714564188248,0.5200023279411132,0.5009085564641119,0.48884235802524056,0.05313843219635819,300,0.7131581112737292,0.5775074650322174,0.6595950624962829,0.6426480805975334,0.7058541442921911,0.6302172280720135,0.6534090254532887,0.5754185463659148,0.6612727107103004,0.6515873015873015,0.6470667675880772,0.04303352620768314,275,,,,,,,,,,,,,1
7,1.7562165021896363,0.02275320239638734,0.0575289249420166,0.004001512001056037,40,svd,,"{'reduce_dim__percentile': 40, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.48765432098765427,0.4760942760942761,0.6143097643097643,0.551126651126651,0.5333657083657084,0.5130190796857463,0.4737934904601571,0.40670594837261503,0.5131032547699214,0.5202020202020202,0.5089374514374514,0.051825592870200096,284,0.5287698412698413,0.4782263630089717,0.6533721769186885,0.6401234567901235,0.534447796212502,0.4856741527020165,0.5366452991452992,0.5838948734297572,0.5751630418297086,0.4970492470492471,0.5513366248356155,0.057910457118719234,139,0.7003771805752004,0.6002265133345633,0.7240741183752928,0.7066006600660066,0.7043501635231396,0.6877049204257002,0.6892675806042141,0.657050538608678,0.6741203931203931,0.6548626373626374,0.6798634705995825,0.03370503546191295,250,0.48765432098765427,0.4760942760942761,0.6143097643097643,0.551126651126651,0.5333657083657084,0.5130190796857463,0.4737934904601571,0.40670594837261503,0.5131032547699214,0.5202020202020202,0.5089374514374514,0.051825592870200096,284,0.693069306930693,0.6039603960396039,0.7128712871287128,0.6831683168316832,0.6831683168316832,0.6633663366336634,0.6732673267326733,0.62,0.63,0.64,0.6602871287128712,0.03345065146925068,213,0.49236075553279857,0.471413874191652,0.6225329693720498,0.5641813406099982,0.5227570156698435,0.4909352553019431,0.48686877298130493,0.41075122600691083,0.5202079272254712,0.5061894265316651,0.5088198563423638,0.0533063715852567,247,0.6841520788023502,0.5976190476190476,0.7115569912428908,0.6741639441218497,0.6842657030712689,0.6674164827253505,0.6688326914532885,0.6090727440951632,0.6416978557504873,0.6448276955568731,0.6583605234438569,0.03344722059583366,235,,,,,,,,,,,,,1
8,1.8029934883117675,0.03344298845871315,0.058725929260253905,0.008336729804502844,45,svd,,"{'reduce_dim__percentile': 45, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.5185185185185185,0.4781986531986532,0.6627104377104378,0.5821484071484071,0.5254985754985755,0.4880190796857463,0.4297138047138047,0.4291806958473625,0.5477833894500561,0.5412457912457912,0.5203017353017353,0.06682319022624698,252,0.5699763593380615,0.4762345679012346,0.6634217996963095,0.6478501925656396,0.4944342694342694,0.4704971441813547,0.4512184919099813,0.5197994987468672,0.5991366658033326,0.5288646700927402,0.542143365966979,0.07113474324335113,217,0.7254827610420617,0.5954109696683954,0.744465034738768,0.7252882699151716,0.7172233706887172,0.6628914510884287,0.6589050090419376,0.6616691729323309,0.7007529137529138,0.6950919723551303,0.6887180925223856,0.042176359518740325,198,0.5185185185185185,0.4781986531986532,0.6627104377104378,0.5821484071484071,0.5254985754985755,0.4880190796857463,0.4297138047138047,0.4291806958473625,0.5477833894500561,0.5412457912457912,0.5203017353017353,0.06682319022624698,252,0.7128712871287128,0.594059405940594,0.7227722772277227,0.7029702970297029,0.6732673267326733,0.6435643564356436,0.6633663366336634,0.63,0.68,0.66,0.6682871287128712,0.037417989924673135,167,0.5294943560644044,0.4726234301140668,0.65311016832315,0.5822089819920175,0.5014708965589538,0.46954959280713915,0.4311457061457062,0.44279557743686937,0.5501675130858532,0.5302792790535289,0.5162845501581689,0.06445528134374623,225,0.708345488156078,0.5912616369674997,0.7252365452313235,0.6975912923701375,0.6856606900567405,0.6437102121738464,0.6532921698763283,0.6296638521978672,0.6813564735131,0.6729411276869015,0.6689059488229823,0.03801404796336703,177,,,,,,,,,,,,,1
9,1.8263337850570678,0.023421274612476797,0.05773746967315674,0.006119765273362481,50,svd,,"{'reduce_dim__percentile': 50, 'clf__solver': 'svd', 'clf__shrinkage': None}",0.4959876543209876,0.5131313131313131,0.6395622895622896,0.5458236208236209,0.5497798497798497,0.5251122334455667,0.40182379349046016,0.4192480359147026,0.5848204264870931,0.5273569023569024,0.5202646119312786,0.0669853954421306,253,0.5314233179481406,0.5267584811702459,0.6038563288563288,0.614917411041442,0.5483923483923483,0.5195582682424786,0.4200841429102299,0.6126614987080102,0.6278684278684278,0.5002309418976085,0.550575116703526,0.06186360501816822,145,0.7191837116842383,0.6431580553013285,0.7218275124215718,0.6924253069314087,0.7353280382983353,0.6980041931318638,0.6414456722786469,0.6661395348837209,0.7145609945609945,0.6667024087024087,0.6898775428194518,0.03202521261079834,189,0.4959876543209876,0.5131313131313131,0.6395622895622896,0.5458236208236209,0.5497798497798497,0.5251122334455667,0.40182379349046016,0.4192480359147026,0.5848204264870931,0.5273569023569024,0.5202646119312786,0.0669853954421306,253,0.7029702970297029,0.6336633663366337,0.7128712871287128,0.6831683168316832,0.7029702970297029,0.6831683168316832,0.6435643564356436,0.62,0.69,0.65,0.6722376237623763,0.031028957385824736,152,0.49851343650718477,0.5097000226181422,0.6180877401465636,0.5481855411156464,0.534184356473513,0.5105019655868213,0.40796730139867393,0.4258913475111297,0.585061938692353,0.5096810724218053,0.5147774722471833,0.06062124402119229,232,0.7012905090289812,0.6299261829653382,0.7148101364758326,0.6720032359527705,0.7076978351879938,0.6804005414742198,0.6399781196607056,0.6096741356042626,0.6939090313783514,0.654725170601746,0.6704414898330202,0.033867096670918785,165,,,,,,,,,,,,,1
