,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__percentile,param_clf__var_smoothing,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_auc_macro,split1_test_auc_macro,split2_test_auc_macro,split3_test_auc_macro,split4_test_auc_macro,split5_test_auc_macro,split6_test_auc_macro,split7_test_auc_macro,split8_test_auc_macro,split9_test_auc_macro,mean_test_auc_macro,std_test_auc_macro,rank_test_auc_macro
167,0.3833665609359741,0.017664708383157163,0.07519295215606689,0.007984969212150337,40,0.1,"{'reduce_dim__percentile': 40, 'clf__var_smoothing': 0.1}",0.46851851851851856,0.4559764309764309,0.631986531986532,0.5199624449624449,0.5103794353794354,0.4005331088664422,0.4814534231200898,0.4575196408529742,0.48142536475869807,0.49410774410774416,0.49018626435293094,0.05684601600700583,25,0.42517990361127617,0.39758297258297254,0.5454005383829945,0.469338218379139,0.46731643924626376,0.36047979797979796,0.4192680776014109,0.3951418951418951,0.4215436342887323,0.4498677248677248,0.43511192020822076,0.04868226860984465,19,0.6452062853344157,0.6066113754232567,0.7265788232958633,0.68401404901177,0.6656939378148341,0.6146989698969897,0.6236248624862487,0.6533982683982683,0.6154231813937696,0.6750476190476191,0.6510297372103035,0.035970569477860946,4,0.46851851851851856,0.4559764309764309,0.631986531986532,0.5199624449624449,0.5103794353794354,0.4005331088664422,0.4814534231200898,0.4575196408529742,0.48142536475869807,0.49410774410774416,0.49018626435293094,0.05684601600700583,25,0.45544554455445546,0.39603960396039606,0.5742574257425742,0.46534653465346537,0.504950495049505,0.38613861386138615,0.44554455445544555,0.4,0.42,0.43,0.4477722772277228,0.05429996254834518,145,0.40743356211487736,0.3803469200020924,0.5485774086179764,0.42946873359730087,0.45386243386243386,0.34194005785607795,0.39381693809271284,0.3504822359079441,0.40398494630520776,0.3876945807304158,0.4097607817087039,0.056001862856474835,41,0.48090713638559157,0.4140359526668847,0.5957536689406631,0.48639763982034906,0.5267106710671067,0.420579611321119,0.4619902407698075,0.41252046908876394,0.425564419785008,0.4409564999739949,0.4665416309819288,0.05573040312850741,154,,,,,,,,,,,,,1
168,0.3874117374420166,0.008516136893442352,0.07817251682281494,0.007645615399682156,45,0.1,"{'reduce_dim__percentile': 45, 'clf__var_smoothing': 0.1}",0.49444444444444435,0.4124579124579124,0.5739057239057239,0.5284706034706035,0.5192566692566692,0.39281705948372614,0.49071268237934906,0.4698653198653198,0.5092031425364758,0.46717171717171724,0.4858305274971941,0.0509657947222171,33,0.45346249610955497,0.3635774537735322,0.4962281058772287,0.4860109026775693,0.4691850814399834,0.367697734364401,0.43037729002641284,0.38657820030369056,0.42981401314734646,0.4197415329768271,0.4302672810696547,0.044601592897821424,43,0.6691962263453236,0.5920300691995509,0.6905943457272274,0.6985377109139486,0.6700894879403907,0.6251635053615252,0.6346010540903714,0.6513042186571599,0.6107756132756134,0.6495213903743315,0.6491813621885443,0.0324409705221337,9,0.49444444444444435,0.4124579124579124,0.5739057239057239,0.5284706034706035,0.5192566692566692,0.39281705948372614,0.49071268237934906,0.4698653198653198,0.5092031425364758,0.46717171717171724,0.4858305274971941,0.0509657947222171,33,0.45544554455445546,0.37623762376237624,0.5346534653465347,0.48514851485148514,0.48514851485148514,0.38613861386138615,0.45544554455445546,0.41,0.42,0.41,0.4418217821782179,0.04758853393314083,163,0.423972672823833,0.3470242996679779,0.4922700367958988,0.4539682539682539,0.4476535809869142,0.34424085232226026,0.4071356139287369,0.3608551674599146,0.4146002632844738,0.36301673429041326,0.40547374755286764,0.048012433529074035,56,0.48616218382225546,0.40107795243336386,0.5534515825587865,0.5167130537938587,0.49959919068829955,0.42779882192996266,0.4748011864924815,0.4254266242873054,0.41976218956482114,0.4294884138792414,0.4634281199450376,0.04749500996929082,161,,,,,,,,,,,,,1
169,0.3966264486312866,0.011699702500767704,0.07714715003967285,0.011113759180089496,50,0.1,"{'reduce_dim__percentile': 50, 'clf__var_smoothing': 0.1}",0.45524691358024694,0.5133838383838384,0.6206228956228955,0.550906500906501,0.5053677803677803,0.3424523007856341,0.5179292929292929,0.509006734006734,0.5152356902356902,0.49368686868686873,0.5023838815505483,0.06692618697092187,5,0.42238821454507725,0.4282031240364574,0.5400691900691901,0.4800549849569457,0.4430436847103514,0.33576238576238576,0.4258419369874478,0.39416650600861136,0.428018278018278,0.4252225579742743,0.4322770863069019,0.05000898973591306,26,0.6685031108152831,0.6235243029797485,0.728041925071628,0.6875941795860259,0.646966235085047,0.5816095895303817,0.6246485727741284,0.6568050735813893,0.6237121212121213,0.6557533591503844,0.6497158469786137,0.038270085178982186,7,0.45524691358024694,0.5133838383838384,0.6206228956228955,0.550906500906501,0.5053677803677803,0.3424523007856341,0.5179292929292929,0.509006734006734,0.5152356902356902,0.49368686868686873,0.5023838815505483,0.06692618697092187,5,0.44554455445544555,0.42574257425742573,0.5742574257425742,0.504950495049505,0.4752475247524752,0.3564356435643564,0.46534653465346537,0.42,0.45,0.44,0.4557524752475248,0.05418862534655514,119,0.3976893039258631,0.42407174177217943,0.5392873792873792,0.47093331868514166,0.42900851161720727,0.309836299982528,0.41827591435434575,0.37934865304146353,0.4261500247916811,0.3805456315418365,0.41751467789996255,0.05722187374581538,23,0.4837702345207935,0.4386816143407378,0.5953460400985154,0.5295660541211703,0.4844997232642519,0.39747861696866166,0.48169955974265827,0.42886282290694056,0.4597623733640182,0.45296231172369694,0.47526293510514445,0.052770306216289024,125,,,,,,,,,,,,,1
170,0.3983070135116577,0.01447729925784894,0.08092031478881836,0.00977825234809234,55,0.1,"{'reduce_dim__percentile': 55, 'clf__var_smoothing': 0.1}",0.5058641975308641,0.4515993265993266,0.6294612794612795,0.5534317534317534,0.4835729085729085,0.38299663299663295,0.513973063973064,0.4857182940516274,0.5205387205387206,0.48106060606060613,0.5008216783216783,0.06093014701184353,10,0.4351491101491101,0.4102903269569936,0.5285763619096953,0.48216606330641415,0.4202729044834308,0.3655745489078822,0.43265191598524927,0.3728430882842647,0.4343323586744639,0.42399599863367976,0.43058526772911837,0.04519311249168165,38,0.6676039032474675,0.6179577847894681,0.7345426850377346,0.6883721266863528,0.6418447107868681,0.5869098997811869,0.6221772177217721,0.6093634894517247,0.6231359649122807,0.6511407553798858,0.6443048537794742,0.04102123859085445,16,0.5058641975308641,0.4515993265993266,0.6294612794612795,0.5534317534317534,0.4835729085729085,0.38299663299663295,0.513973063973064,0.4857182940516274,0.5205387205387206,0.48106060606060613,0.5008216783216783,0.06093014701184353,10,0.4752475247524752,0.38613861386138615,0.5643564356435643,0.504950495049505,0.4752475247524752,0.40594059405940597,0.4752475247524752,0.42,0.46,0.42,0.45871287128712873,0.05016934365565225,117,0.4275093425093425,0.37828399670504936,0.531927707290026,0.47321020543242764,0.4150746167412834,0.3519791255028924,0.4257627168859053,0.3649317536998697,0.43524883492203753,0.3757745389419888,0.4179702838630822,0.051980566654831535,22,0.5043939558791044,0.40773044915827616,0.5838473575021143,0.5354926188589556,0.4887878238373288,0.44377942831380385,0.4936875364555089,0.43313819875776405,0.46991428614958025,0.4372044108966845,0.47979760658091203,0.050385478702562124,118,,,,,,,,,,,,,1
171,0.40310757160186766,0.02041894923806657,0.08008363246917724,0.007892249755867917,60,0.1,"{'reduce_dim__percentile': 60, 'clf__var_smoothing': 0.1}",0.5108024691358024,0.45227272727272727,0.623148148148148,0.561007511007511,0.5025123025123025,0.38552188552188554,0.5164983164983165,0.43731762065095403,0.526010101010101,0.5042087542087542,0.5019299835966502,0.06265124482345831,7,0.4333333333333333,0.39524904108237435,0.5241523421347982,0.4939757303887739,0.442203548085901,0.3717293103258016,0.4203944203944203,0.3495850554674084,0.4504046062869592,0.4486975013290803,0.4329724888828851,0.04995709739553467,25,0.6655665566556654,0.5807144450708807,0.7325179886409694,0.6811773568661212,0.654331638723019,0.5874258912299559,0.628927178432129,0.5960995213936391,0.6446484593837536,0.6774784688995215,0.6448887505295655,0.04542038744024096,15,0.5108024691358024,0.45227272727272727,0.623148148148148,0.561007511007511,0.5025123025123025,0.38552188552188554,0.5164983164983165,0.43731762065095403,0.526010101010101,0.5042087542087542,0.5019299835966502,0.06265124482345831,7,0.49504950495049505,0.37623762376237624,0.594059405940594,0.5346534653465347,0.49504950495049505,0.4158415841584158,0.48514851485148514,0.41,0.5,0.47,0.47760396039603953,0.0605818081188853,52,0.43569118513705046,0.3747595985989501,0.5361810838646723,0.491270122911914,0.4401790364155955,0.3581894866208592,0.4234139593474632,0.34321927700262644,0.45624001452432833,0.4112332112332113,0.42703769756566706,0.056480043256720465,10,0.5234499448370963,0.4022157882376624,0.6134887067087798,0.5652303304793329,0.5158038154045819,0.4528659394704822,0.5065034949856807,0.4325735130614591,0.5203627450980393,0.4998608058608059,0.5032355084143919,0.0588356329063463,46,,,,,,,,,,,,,1
172,0.39478116035461425,0.010389680358560834,0.07760317325592041,0.006329938079051495,65,0.1,"{'reduce_dim__percentile': 65, 'clf__var_smoothing': 0.1}",0.49506172839506174,0.43813131313131315,0.6484006734006733,0.5559570059570059,0.4775123025123025,0.44823232323232315,0.5145342312008978,0.43686868686868685,0.5383557800224467,0.515993265993266,0.5069047310713977,0.06135035460356348,2,0.42054673721340385,0.4034645909645909,0.5393458393458394,0.4780677927736751,0.43431738015071353,0.3774318274318274,0.4155195251944478,0.36654217242452536,0.4507974233464429,0.47808633288509444,0.4364119621730561,0.049409357011788876,14,0.6609696683954109,0.59998367968665,0.7505007643621506,0.6734472817029602,0.657047133284757,0.5712762485039713,0.6302071958633281,0.5953958916900093,0.6543605805958748,0.7199450229852706,0.6513133467070383,0.052713064380573764,3,0.49506172839506174,0.43813131313131315,0.6484006734006733,0.5559570059570059,0.4775123025123025,0.44823232323232315,0.5145342312008978,0.43686868686868685,0.5383557800224467,0.515993265993266,0.5069047310713977,0.06135035460356348,2,0.48514851485148514,0.39603960396039606,0.594059405940594,0.5148514851485149,0.4752475247524752,0.43564356435643564,0.46534653465346537,0.43,0.51,0.51,0.4816336633663366,0.05270497538143668,41,0.4212869773654087,0.3767709414768239,0.5454549082000062,0.4757220557220557,0.4225898354930612,0.3813820318168144,0.41010651174049867,0.3541643057982927,0.46231636861880954,0.4392438836883281,0.42890378199200996,0.052927112642977094,6,0.5173469383137408,0.42640017718643236,0.6151395747202387,0.543969001295734,0.5073057677976234,0.4607487948986012,0.4851967409626117,0.4604862936627643,0.5309595728451564,0.5409503459503459,0.5088503207633248,0.05112229449905326,32,,,,,,,,,,,,,1
173,0.39711925983428953,0.013928300758264405,0.07952730655670166,0.006195681285246145,70,0.1,"{'reduce_dim__percentile': 70, 'clf__var_smoothing': 0.1}",0.5361111111111111,0.489057239057239,0.6576599326599326,0.5498963998963999,0.46896529396529396,0.4065656565656566,0.47904040404040393,0.49427609427609426,0.5123737373737374,0.49663299663299665,0.5090578865578865,0.061870228480417566,1,0.4509166329599766,0.4604599104599104,0.546506734006734,0.46502645502645495,0.4199074074074074,0.3512166845500178,0.42160493827160495,0.41501369001369004,0.4415909301874214,0.47439896036387263,0.44466423432470903,0.047670683577968276,4,0.6730579528881341,0.6232292460015232,0.7421295700998672,0.645997171145686,0.6446644664466447,0.571026882908071,0.6172717271727173,0.645466033966034,0.6440514543935598,0.7153421052631579,0.6522236610285395,0.046221931861168915,1,0.5361111111111111,0.489057239057239,0.6576599326599326,0.5498963998963999,0.46896529396529396,0.4065656565656566,0.47904040404040393,0.49427609427609426,0.5123737373737374,0.49663299663299665,0.5090578865578865,0.061870228480417566,1,0.49504950495049505,0.4158415841584158,0.6039603960396039,0.5247524752475248,0.46534653465346537,0.43564356435643564,0.45544554455445546,0.46,0.48,0.49,0.4826039603960396,0.04992903600519636,37,0.45097893815214074,0.426140284835937,0.5572842332433124,0.4714242949750196,0.41075346735234525,0.35461718102719586,0.4055705682060171,0.40270795167343604,0.442805860111913,0.42648375589552057,0.4348766535472838,0.05070054188678896,1,0.5219470651546948,0.4446202384213576,0.6237935774690985,0.5526099098204135,0.4950807493091524,0.4627333483704488,0.48304284762841604,0.4953260722877427,0.5065898778686503,0.5267343244990303,0.5112478010829006,0.04780863663388643,28,,,,,,,,,,,,,1
174,0.3972052574157715,0.010112048485648156,0.07699065208435059,0.007610431767437426,75,0.1,"{'reduce_dim__percentile': 75, 'clf__var_smoothing': 0.1}",0.4947530864197531,0.48257575757575755,0.6690235690235691,0.5473711473711473,0.44905464905464904,0.4476711560044893,0.4774971941638608,0.44452861952861955,0.5123737373737374,0.5429292929292929,0.5067778209444876,0.06449647962028668,3,0.4243487993487993,0.4172568172568172,0.5585698252364918,0.45873015873015877,0.41442982876161405,0.3877344877344877,0.41400956093938546,0.37451869118535785,0.4537972423937336,0.49083567504620135,0.4394231086633047,0.051275684901220794,8,0.6823840351068075,0.5999129583287999,0.7518523280899518,0.638032374666038,0.6456072943735024,0.5964510736787965,0.6252884686964937,0.596955710955711,0.6526408649829704,0.7267486899065847,0.6515873798785656,0.051242400256573055,2,0.4947530864197531,0.48257575757575755,0.6690235690235691,0.5473711473711473,0.44905464905464904,0.4476711560044893,0.4774971941638608,0.44452861952861955,0.5123737373737374,0.5429292929292929,0.5067778209444876,0.06449647962028668,3,0.46534653465346537,0.40594059405940597,0.594059405940594,0.5148514851485149,0.46534653465346537,0.45544554455445546,0.45544554455445546,0.41,0.48,0.51,0.47564356435643573,0.051917699343735885,55,0.41331766202733944,0.4047688757833685,0.5614347598661324,0.4679149573863981,0.3972796750574528,0.3855788947894211,0.3979413634447597,0.35652310123133923,0.44890410968842354,0.45235743680188123,0.4286020836076516,0.0547135210419945,7,0.49964998804027866,0.4330495161317374,0.6172972177631466,0.5414191094497999,0.4967151477052467,0.4857146197557871,0.4779366504307508,0.4491283099051978,0.5103780076133018,0.5442624338624339,0.5055551000657681,0.05000452683291152,38,,,,,,,,,,,,,1
175,0.40228226184844973,0.011753717415968812,0.07955048084259034,0.007123157508565001,80,0.1,"{'reduce_dim__percentile': 80, 'clf__var_smoothing': 0.1}",0.48117283950617284,0.48072390572390566,0.6551346801346801,0.5612600362600362,0.4768324268324268,0.45749158249158245,0.4821268237934905,0.4451459034792368,0.4671997755331089,0.492003367003367,0.4999091340758007,0.05946211688330149,11,0.41903066069732736,0.4186304436304436,0.5686067019400353,0.4756069614765267,0.43441893551542676,0.3766474266474267,0.41774378967361425,0.36501523168189837,0.4283454834925423,0.4654061624649859,0.43694517972202274,0.05436418251533309,13,0.6804301309251805,0.6212019004098213,0.7623762376237624,0.6657207192291136,0.6559936271244244,0.5745103081736745,0.6282708548471967,0.5904978354978355,0.6376858435681965,0.6894971988795519,0.6506184656278757,0.05107446117382545,5,0.48117283950617284,0.48072390572390566,0.6551346801346801,0.5612600362600362,0.4768324268324268,0.45749158249158245,0.4821268237934905,0.4451459034792368,0.4671997755331089,0.492003367003367,0.4999091340758007,0.05946211688330149,11,0.44554455445544555,0.40594059405940597,0.594059405940594,0.5247524752475248,0.4752475247524752,0.45544554455445546,0.45544554455445546,0.41,0.45,0.49,0.47064356435643573,0.0528557519728555,89,0.40142136035389986,0.3987001594346227,0.5605400772067439,0.47889110172800425,0.4204072470739137,0.3844852029062556,0.40162353022989267,0.3502167666641351,0.4118277492594433,0.430316121500332,0.4238429316357243,0.05523849381675965,13,0.48377227589610905,0.4321556722630728,0.6214024699173213,0.5551427838550126,0.5074228851456575,0.4764286955011291,0.47998973469433753,0.4441062884483938,0.4800298062593144,0.5297904954694428,0.501024110744979,0.052968382746154515,58,,,,,,,,,,,,,1
176,0.39977550506591797,0.011174490686257135,0.07986063957214355,0.008574717090104699,85,0.1,"{'reduce_dim__percentile': 85, 'clf__var_smoothing': 0.1}",0.5249999999999999,0.49646464646464644,0.5928451178451178,0.5078088578088579,0.4437127687127687,0.46212121212121215,0.5055274971941639,0.4686026936026935,0.5017115600448934,0.5340909090909091,0.5037885262885263,0.0399495708988249,4,0.4397457480790814,0.430307963641297,0.5268518518518518,0.4310972039232909,0.42015233791549583,0.39757541840875177,0.4035731497031807,0.38614317780984453,0.44425620675620675,0.48225755725755726,0.43619606153465573,0.03974527475829712,15,0.6894783709140144,0.6274785720330275,0.7111896903976112,0.6152757201185957,0.6420955065431355,0.5929517402289679,0.6031372810332439,0.6101904761904762,0.6350659340659341,0.6988772893772893,0.6425740580902296,0.040217132538591154,19,0.5249999999999999,0.49646464646464644,0.5928451178451178,0.5078088578088579,0.4437127687127687,0.46212121212121215,0.5055274971941639,0.4686026936026935,0.5017115600448934,0.5340909090909091,0.5037885262885263,0.0399495708988249,4,0.48514851485148514,0.4158415841584158,0.5841584158415841,0.49504950495049505,0.46534653465346537,0.46534653465346537,0.44554455445544555,0.43,0.45,0.52,0.47564356435643573,0.04652430894080394,55,0.4359811093220704,0.41519165308095995,0.5305976956957349,0.438955307007153,0.4024944995959488,0.3970481588128647,0.39813789358853,0.37386441531178377,0.4354497354497355,0.4565573802415907,0.42842778481063715,0.04144177149832802,8,0.5192869772304262,0.44114720711952826,0.6116577139291175,0.5195787570003774,0.4993809844434036,0.49072846198647013,0.46363476204615894,0.46465673799884327,0.4737857142857143,0.5557354838144312,0.5039592799854471,0.04793871793790483,44,,,,,,,,,,,,,1
